"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
0,0.755609285671285,0.321,0.007,0,"Chir04Ox-b23440.2"
0,0.266235702235081,0.217,0.009,0,"Chir07Ox-b25010.2"
0,0.358925772541465,0.26,0.01,0,"Chir03Ox-b10200.2"
0,0.80842805055589,0.293,0.01,0,"Chir03Ox-b14380.2"
0,0.289330734393065,0.225,0.011,0,"Chir06Ox-b23450.2"
0,0.669641780072717,0.425,0.012,0,"Chir06Ox-b37080.2"
3.93497036313181e-231,0.252481405923075,0.134,0.015,7.73615173391713e-227,"Chir01Ox-b11730.2"
0,0.252528571187955,0.255,0.017,0,"Chir05Ox-b12620.2"
0,0.351345817636601,0.325,0.024,0,"Chir08Ox-b19920.2"
0,2.06536863357232,0.479,0.033,0,"Chir01Ox-b32760.2"
0,0.365188879475293,0.365,0.034,0,"Chir01Ox-b21570.2"
0,0.814779245339295,0.538,0.037,0,"Chir06Ox-b28370.2"
0,0.563020787095057,0.465,0.037,0,"Chir06Ox-b36980.2"
3.83541272865216e-307,0.579225769697675,0.237,0.037,7.54042142453014e-303,"Chir02Ox-b23390.2"
0,0.337461386183709,0.32,0.041,0,"Chir07Ox-b32400.2"
0,2.23879735170307,0.855,0.042,0,"Chir08Ox-b23340.2"
0,0.827282631010085,0.545,0.044,0,"Chir07Ox-b14510.2"
2.63972071379853e-257,0.450681477080682,0.238,0.044,5.18969092332791e-253,"Chir04Ox-b05930.2"
0,0.52020213409441,0.439,0.045,0,"Chir07Ox-b16250.2"
0,0.653288564087358,0.401,0.046,0,"Chir03Ox-b26100.2"
0,1.17933162649042,0.721,0.048,0,"Chir08Ox-b14990.2"
0,0.37178164255045,0.287,0.049,0,"Chir02Ox-b11260.2"
0,0.329387223455287,0.358,0.049,0,"Chir06Ox-b00840.2"
0,0.284753903354681,0.32,0.049,0,"Chir07Ox-b01280.2"
0,1.68555046488708,0.616,0.05,0,"Chir05Ox-b27770.2"
1.48453204510641e-173,0.364997574396696,0.213,0.05,2.9185900006792e-169,"Chir01Ox-b44640.2"
0,0.573234263728922,0.434,0.051,0,"Chir01Ox-b16530.2"
0,0.270475547713805,0.351,0.051,0,"Chir01Ox-b42590.2"
0,0.385187191977803,0.43,0.052,0,"Chir08Ox-b03330.2"
0,0.346693589930904,0.361,0.054,0,"Chir02Ox-b25200.2"
0,2.84285795816023,0.737,0.054,0,"Chir02Ox-b27910.2"
1.47410003947446e-249,0.256783608082658,0.269,0.055,2.8980806776068e-245,"Chir03Ox-b10860.2"
6.26330007559051e-211,0.350477837696795,0.246,0.055,1.2313647948611e-206,"Chir01Ox-b05280.2"
0,0.415321163696757,0.455,0.056,0,"Chir01Ox-b04280.2"
0,0.948384007854796,0.309,0.056,0,"Chir05Ox-b16920.2"
3.88254846365465e-203,0.250164929226886,0.242,0.056,7.63309027954505e-199,"Chir06Ox-b07540.2"
0,0.846564613348879,0.523,0.057,0,"Chir05Ox-b01380.2"
0,0.660098881146294,0.502,0.058,0,"Chir04Ox-b30440.2"
0,0.281262589996841,0.343,0.058,0,"Chir08Ox-b09440.2"
