"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir01Ox-b25960.2",0,0.637718813350265,0.177,0,0,"AT1G24400",NA,NA,"LHT2","acidic amino acid transmembrane transporter activity, amino acid transmembrane transport, amino acid transmembrane transporter activity, membrane, neutral amino acid transmembrane transporter activity, neutral amino acid transport"
"Chir01Ox-b32310.2",0,0.676502687416903,0.149,0,0,"AT1G33811",NA,NA,"AT1G33811.1","extracellular region, hydrolase activity, acting on ester bonds, tissue regeneration"
"Chir04Ox-b22260.2",0,0.339436348225415,0.122,0,0,"AT2G39690",NA,NA,"F17A14.6","developmental growth, molecular_function, nucleus, root morphogenesis, tetrapyrrole metabolic process, tissue development"
"Chir04Ox-b27390.2",0,0.598624742764661,0.177,0,0,"AT2G44570",NA,NA,"AtGH9B12","cellulase activity, extracellular region"
"Chir03Ox-b16860.2",0,0.353252236906228,0.116,0.001,0,"AT3G17070",NA,NA,"K14A17.3","extracellular region, heme binding, hydrogen peroxide catabolic process, peroxidase activity, plant-type cell wall, response to oxidative stress, response to stress"
"Chir03Ox-b34530.2",0,0.434044757644547,0.11,0.001,0,"AT2G19990",NA,NA,"PR-1-LIKE","defense response to bacterium, extracellular region, extracellular space, molecular_function"
"Chir04Ox-b00240.2",0,1.52918461170898,0.171,0.001,0,"AT2G21140",NA,NA,"ATPRP2","cell differentiation, plant-type cell wall, plant-type cell wall organization"
"Chir05Ox-b28440.2",0,1.4709139590409,0.53,0.001,0,"AT3G62820",NA,NA,"F26K9.250","enzyme inhibitor activity, negative regulation of catalytic activity"
"Chir06Ox-b36410.2",0,0.251577026016208,0.21,0.001,0,"AT5G02540",NA,NA,"T22P11.130","cell differentiation, plant epidermis development, plant organ morphogenesis, regulation of hormone levels, response to auxin, response to red or far red light, root development"
"Chir06Ox-b36830.2",0,0.787717391035725,0.265,0.001,0,"AT5G02110",NA,NA,"CYCD7;1","cyclin-dependent protein kinase holoenzyme complex, cyclin-dependent protein serine/threonine kinase regulator activity, cytoplasm, embryo development ending in seed dormancy, mitotic cell cycle phase transition, nucleus, protein binding, regulation of cell cycle, regulation of cyclin-dependent protein serine/threonine kinase activity"
"Chir07Ox-b35460.2",1.05806085993008e-261,0.286342520059629,0.122,0.001,2.08014765062254e-257,"AT4G38000","Yes","Dof","AT4G38000.1","DNA binding, DNA-binding transcription factor activity, floral organ abscission, nucleus, positive regulation of DNA-templated transcription, protein binding, regulation of DNA-templated transcription"
"Chir08Ox-b00900.2",0,0.313449121242631,0.215,0.001,0,"AT4G00750",NA,NA,"F15P23.1","cellular response to organic substance, cytoplasm, cytosol, endosome, Golgi apparatus, molecular_function, organic substance catabolic process, response to light intensity, trans-Golgi network"
