"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir03Ox-b16250.2",1.4811858861562e-76,0.608640033596153,0.109,0.037,2.91201145218309e-72,"AT3G16470",NA,NA,"JAL35","carbohydrate binding, chloroplast, cytoplasm, cytosol, nucleus, plant-type vacuole, plasmodesma, protein binding, response to jasmonic acid, response to wounding, vegetative to reproductive phase transition of meristem"
"Chir04Ox-b21900.2",8.68693920040481e-35,0.370766348487658,0.112,0.056,1.70785224679959e-30,NA,NA,NA,NA,NA
"Chir01Ox-b40890.2",3.33870253356537e-133,1.5860137126638,0.177,0.059,6.56388918098951e-129,"AT1G52040",NA,NA,"ATMBP","cytoplasm, defense response, nucleus, plant-type vacuole"
"Chir05Ox-b18300.2",2.12308452985159e-177,0.250661251883071,0.225,0.072,4.17398418568822e-173,"AT3G52770",NA,NA,"ZPR3","adaxial/abaxial axis specification, leaf shaping, leaf vascular tissue pattern formation, meristem maintenance, negative regulation of DNA-binding transcription factor activity, nucleus, protein binding, regulation of meristem growth"
"Chir02Ox-b20340.2",2.4891865102205e-122,0.710841587744236,0.199,0.076,4.8937406790935e-118,NA,NA,NA,NA,NA
"Chir05Ox-b05920.2",2.56577699341588e-199,1.29157978465989,0.249,0.083,5.04431756905563e-195,"AT3G28220",NA,NA,"AT3G28220.1","alpha-amino acid metabolic process, amine metabolic process, cellular component assembly, chloroplast envelope, cytosol, nucleus, plant-type vacuole, response to jasmonic acid, response to wounding, secondary metabolic process"
"Chir03Ox-b33620.2",0,0.386324504902966,0.343,0.086,0,"AT2G18969",NA,NA,"HLH3","molecular_function, nucleus, regulation of DNA-templated transcription"
"Chir05Ox-b14380.2",4.01575155013022e-72,0.603787844518319,0.194,0.093,7.89496754755602e-68,"AT3G49360",NA,NA,"PGL2","6-phosphogluconolactonase activity, carbohydrate metabolic process, cytoplasm, cytosol, pentose-phosphate shunt, oxidative branch, plant-type vacuole"
"Chir01Ox-b14670.2",0,0.34617967990127,0.493,0.191,0,"AT1G14600","Yes","G2-like","AT1G14600.1","DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription"
"Chir07Ox-b03660.2",0,0.505148660783128,0.628,0.258,0,"AT5G39210",NA,NA,"CRR7","chloroplast, chloroplast stroma, membrane, molecular_function, NAD(P)H dehydrogenase complex (plastoquinone), nucleus"
"Chir01Ox-b30630.2",0,0.500926227942114,0.577,0.273,0,"AT1G32080",NA,NA,"AtLrgB","cellular response to water deprivation, chloroplast, chloroplast envelope, chloroplast inner membrane, chloroplast organization, lateral root development, response to abscisic acid, stomatal movement"
