"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir01Ox-b01580.2",3.87921731197257e-276,0.637877672400097,0.576,0.052,6.93681639726935e-272,"AT1G02460",NA,NA,"T6A9.22","carbohydrate metabolic process, extracellular region, monocarboxylic acid metabolic process, organic acid biosynthetic process, polygalacturonase activity, response to inorganic substance, response to light stimulus, secondary metabolic process"
"Chir04Ox-b26410.2",0.00280430227772576,1.01831065340762,0.296,0.094,1,"AT2G43590",NA,NA,"F18O19.30","cell wall macromolecule catabolic process, cellular response to hormone stimulus, cellular response to oxygen-containing compound, chitinase activity, defense response to bacterium, defense response to fungus, extracellular region, oxoacid metabolic process, regulation of defense response, response to inorganic substance, root morphogenesis, secondary metabolic process, secretory vesicle"
"Chir01Ox-b22650.2",2.16278945485008e-93,0.819661247438888,0.522,0.104,3.86750010316291e-89,"AT1G22900",NA,NA,"F19G10.14","defense response to other organism, extracellular region, molecular_function"
"Chir03Ox-b26140.2",7.42152326062418e-123,1.06685039615456,0.581,0.123,1.32711678946482e-118,"AT2G04160",NA,NA,"AT2G04160.1","extracellular region, lateral root morphogenesis, response to auxin, serine-type endopeptidase activity"
"Chir07Ox-b31070.2",7.65393406518599e-50,1.8952401833226,0.469,0.153,1.36867648953656e-45,"AT5G26130",NA,NA,"AtCAPE8","biological_process, extracellular region, extracellular space, molecular_function"
"Chir04Ox-b21490.2",7.47943073874255e-251,1.49240420033942,0.677,0.166,1.33747180470194e-246,"AT2G38940",NA,NA,"ATPT2","cytoplasm, Golgi apparatus, inorganic phosphate transmembrane transporter activity, phosphate ion transmembrane transporter activity, plasma membrane, plasmodesma, protein binding, transmembrane transport, vacuole"
"Chir04Ox-b29610.2",1.14586092134223e-134,0.519789299061492,0.596,0.169,2.04902849954417e-130,"AT2G46690",NA,NA,"SAUR32","alpha-amino acid metabolic process, carboxylic acid biosynthetic process, molecular_function, nucleus, plasma membrane"
"Chir05Ox-b23900.2",2.4252501417286e-82,0.331466682310288,0.513,0.194,4.33683230343908e-78,NA,NA,NA,NA,NA
"Chir08Ox-b07900.2",5.54122808844928e-100,0.750802922897396,0.573,0.224,9.908824067765e-96,"AT4G10380",NA,NA,"NIP5;1","active borate transmembrane transporter activity, arsenite transmembrane transporter activity, arsenite transport, borate transport, cellular response to boron-containing substance levels, lateral plasma membrane, plasma membrane, response to arsenic-containing substance, response to boron-containing substance, water channel activity"
"Chir07Ox-b16670.2",2.66145564349362e-62,1.24663484585827,0.534,0.234,4.75921498169528e-58,"AT4G19810",NA,NA,"ChiC","chitin binding, chitin catabolic process, chitinase activity, endochitinase activity, exochitinase activity, extracellular region, plant-type cell wall, response to abscisic acid, response to jasmonic acid, response to salt stress, secretory vesicle"
"Chir07Ox-b09320.2",1.94211971090595e-126,0.518994997628937,0.623,0.252,3.47289846704202e-122,"AT4G13700",NA,NA,"ATPAP23","acid phosphatase activity, dephosphorylation, extracellular region, metal ion binding"
"Chir07Ox-b08280.2",4.912955886625e-177,0.412892969004455,0.683,0.268,8.78534771646283e-173,"AT4G12910",NA,NA,"scpl20","acyltransferase activity, transferring groups other than amino-acyl groups, extracellular region, peroxisome, plant-type vacuole, secondary metabolic process, serine-type carboxypeptidase activity"
"Chir07Ox-b20280.2",1.36387769695495e-110,0.578925891919488,0.62,0.295,2.43888609769484e-106,"AT4G23300",NA,NA,"CRK22","defense response to bacterium, kinase activity, plasma membrane, protein phosphorylation, protein serine/threonine kinase activity"
"Chir05Ox-b02860.2",6.6061192974518e-95,0.299627938801068,0.615,0.3,1.18130625277033e-90,"AT3G25590",NA,NA,"T5M7.2","molecular_function, nucleus, phloem or xylem histogenesis, response to light stimulus"
"Chir02Ox-b22460.2",6.18127107100837e-176,0.472470891377943,0.675,0.301,1.10533489291772e-171,"AT1G75520","Yes","SRS","SRS5","anther development, DNA binding, DNA-binding transcription factor activity, gynoecium development, nucleus, photomorphogenesis, pollen development, positive regulation of DNA-templated transcription, protein binding, sequence-specific DNA binding"
"Chir07Ox-b33690.2",2.21498943366828e-156,1.07102650814806,0.71,0.309,3.96084410528562e-152,"AT4G36160","Yes","NAC","ANAC076","DNA binding, DNA-binding transcription factor activity, nucleus, positive regulation of secondary cell wall biogenesis, protein binding, regulation of DNA-templated transcription, sequence-specific DNA binding, transcription cis-regulatory region binding, xylem vessel member cell differentiation"
"Chir08Ox-b30210.2",2.94311165159473e-234,0.663443913770702,0.777,0.32,5.26287225538169e-230,"AT5G66350","Yes","SRS","SHI","anther development, DNA binding, DNA-binding transcription factor activity, gibberellic acid mediated signaling pathway, negative regulation of gibberellic acid mediated signaling pathway, nucleus, pollen development, positive regulation of DNA-templated transcription, protein binding, protein heterodimerization activity, regulation of DNA-templated transcription, response to gibberellin, transcription cis-regulatory region binding"
"Chir08Ox-b03180.2",7.4288051280625e-201,0.457760815499236,0.725,0.33,1.32841893300014e-196,"AT4G02940",NA,NA,"ALKBH10B","demethylase activity, mRNA binding, mRNA catabolic process, mRNA N6-methyladenosine dioxygenase activity, oxidative RNA demethylation, vegetative to reproductive phase transition of meristem"
"Chir04Ox-b20210.2",9.97376390409304e-269,1.19970434256282,0.802,0.341,1.78350846132992e-264,"AT2G37280",NA,NA,"PDR5","ABC-type transporter activity, ATPase-coupled transmembrane transporter activity, mitochondrion, nucleus, plasma membrane, response to cesium ion"
"Chir03Ox-b00340.2",2.35258560526717e-148,0.561535272179005,0.693,0.347,4.20689357933875e-144,"AT3G01750",NA,NA,"AT3G01750.1","cytoplasm, defense response to other organism, hormone-mediated signaling pathway, regulation of developmental process, response to light stimulus, response to nitrogen compound, shoot system development"
