"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir03Ox-b01000.2",0,1.17339476338246,0.164,0.001,0,"AT3G01190",NA,NA,"T4P13.12","extracellular region, heme binding, peroxidase activity, plant-type cell wall, response to oxidative stress, response to stress"
"Chir04Ox-b26410.2",0,1.20549927645969,0.201,0.001,0,"AT2G43590",NA,NA,"F18O19.30","cell wall macromolecule catabolic process, cellular response to hormone stimulus, cellular response to oxygen-containing compound, chitinase activity, defense response to bacterium, defense response to fungus, extracellular region, oxoacid metabolic process, regulation of defense response, response to inorganic substance, root morphogenesis, secondary metabolic process, secretory vesicle"
"Chir05Ox-b22900.2",0,0.792958997198805,0.108,0.001,0,"AT3G57240",NA,NA,"AtBG3","apoplast, carbohydrate metabolic process, cellulase activity, extracellular region, glucan endo-1,3-beta-D-glucosidase activity, plant-type cell wall, response to bacterium, secretory vesicle"
"Chir07Ox-b20270.2",0,0.353116211509428,0.194,0.001,0,"AT4G23290",NA,NA,"CRK21","defense response to bacterium, extracellular region, kinase activity, mitochondrion, plasma membrane, protein phosphorylation, protein serine/threonine kinase activity"
"Chir07Ox-b30280.2",0,0.469072781700724,0.128,0.001,0,"AT4G32950",NA,NA,"F26P21.70","myosin phosphatase activity, peptidyl-threonine dephosphorylation, protein serine/threonine phosphatase activity"
"Chir08Ox-b07070.2",0,0.302651109510339,0.147,0.001,0,NA,NA,NA,NA,NA
"Chir08Ox-b18300.2",0,0.43965168253155,0.117,0.001,0,"AT5G56300",NA,NA,"GAMT2","cellular_component, gibberellin A4 carboxyl methyltransferase activity, gibberellin carboxyl-O-methyltransferase activity, methylation, S-adenosylmethionine-dependent methyltransferase activity"
"Chir08Ox-b23240.2",0,0.578816818281208,0.144,0.001,0,"AT5G60780",NA,NA,"ATNRT2.3","cellular response to nitrate, nitrate transmembrane transport, nitrate transmembrane transporter activity, plant-type vacuole membrane, plasma membrane"
"Chir05Ox-b10320.2",0,2.95098848071269,0.212,0.002,0,NA,NA,NA,NA,NA
"Chir07Ox-b31070.2",0,1.31795419436044,0.201,0.002,0,"AT5G26130",NA,NA,"AtCAPE8","biological_process, extracellular region, extracellular space, molecular_function"
"Chir01Ox-b01580.2",0,0.575987204206472,0.296,0.003,0,"AT1G02460",NA,NA,"T6A9.22","carbohydrate metabolic process, extracellular region, monocarboxylic acid metabolic process, organic acid biosynthetic process, polygalacturonase activity, response to inorganic substance, response to light stimulus, secondary metabolic process"
"Chir01Ox-b22650.2",0,0.982670382809785,0.371,0.003,0,"AT1G22900",NA,NA,"F19G10.14","defense response to other organism, extracellular region, molecular_function"
"Chir02Ox-b27180.2",1.05581053349912e-287,0.430074213318523,0.11,0.003,2.07572350885927e-283,"AT1G80760",NA,NA,"NIP6","active borate transmembrane transporter activity, borate transport, cellular response to boron-containing substance levels, channel activity, glycerol transmembrane transporter activity, plasma membrane, urea transmembrane transporter activity, water channel activity"
"Chir04Ox-b16890.2",0,0.336171812931735,0.125,0.003,0,"AT2G34700",NA,NA,"T29F13.9","cell periphery, extracellular region, molecular_function, monocarboxylic acid biosynthetic process"
"Chir02Ox-b22460.2",0,0.372065207546391,0.222,0.004,0,"AT1G75520","Yes","SRS","SRS5","anther development, DNA binding, DNA-binding transcription factor activity, gynoecium development, nucleus, photomorphogenesis, pollen development, positive regulation of DNA-templated transcription, protein binding, sequence-specific DNA binding"
"Chir03Ox-b05160.2",0,1.34266477640956,0.135,0.004,0,"AT3G05727",NA,NA,"DEG28","biological_process, extracellular region, molecular_function, secretory vesicle"
"Chir05Ox-b02910.2",0,0.256132782250504,0.141,0.004,0,"AT3G25640",NA,NA,"T5M7.9","hydrotropism, molecular_function, nucleus, oxoacid metabolic process, plasmodesma, regulation of secondary metabolic process, regulation of small molecule metabolic process"
"Chir05Ox-b23900.2",0,0.276357969791206,0.158,0.004,0,NA,NA,NA,NA,NA
