"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir06Ox-b13230.2",0,0.45109575346479,0.181,0.001,0,"AT5G26630","Yes","M-type_MADS","AGL35","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein dimerization activity, regulation of DNA-templated transcription, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding, transcription cis-regulatory region binding"
"Chir07Ox-b28870.2",0,0.350294721178994,0.168,0.002,0,"AT4G31610","Yes","B3","REM1","flower development, megagametogenesis, nucleus, pollen development, protein binding"
"Chir02Ox-b03100.2",0,1.79932330494786,0.696,0.003,0,"AT1G62360","Yes","TALE","STM","carpel development, cytokinin biosynthetic process, cytoplasm, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, endosome, floral meristem determinacy, microtubule cytoskeleton, nucleus, plasma membrane, plasmodesma, plasmodesmata-mediated intercellular transport, protein binding, protein homodimerization activity, regulation of meristem structural organization, regulation of transcription by RNA polymerase II, RNA binding, RNA polymerase II cis-regulatory region sequence-specific DNA binding, stem cell population maintenance"
"Chir01Ox-b24440.2",3.81835334103685e-258,0.350918797721807,0.13,0.004,7.50688266847845e-254,"AT1G26780","Yes","MYB","MYB117","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, organ boundary specification between lateral organs and the meristem, regulation of DNA-templated transcription, RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"Chir02Ox-b17040.2",0,1.22824212376358,0.737,0.004,0,"AT1G70510","Yes","TALE","KNAT2","cytokinin-activated signaling pathway, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein binding, regulation of DNA-templated transcription, regulation of transcription by RNA polymerase II, response to ethylene, RNA polymerase II cis-regulatory region sequence-specific DNA binding, specification of carpel identity"
"Chir08Ox-b10180.2",0,2.92578423043643,0.878,0.007,0,"AT4G08150","Yes","TALE","KNAT1","cell fate commitment, cell fate specification, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, identical protein binding, nucleus, protein binding, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding, transcription cis-regulatory region binding, xylem and phloem pattern formation, xylem development"
"Chir01Ox-b23240.2",0,0.767235008552431,0.508,0.015,0,"AT1G23380","Yes","TALE","KNAT6","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, meristem maintenance, nucleus, protein binding, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding, transcription cis-regulatory region binding"
"Chir07Ox-b36270.2",3.83325127708693e-175,0.548080731062892,0.207,0.016,7.5361720107529e-171,"AT4G39410","Yes","WRKY","WRKY13","DNA-binding transcription factor activity, nucleus, positive regulation of DNA-templated transcription, positive regulation of sclerenchyma cell differentiation, protein binding, regulation of lignin biosynthetic process, RNA polymerase II cis-regulatory region sequence-specific DNA binding, stress response to cadmium ion, transcription cis-regulatory region binding"
"Chir08Ox-b14280.2",1.60336866979587e-132,0.360966627086982,0.189,0.017,3.15222280481867e-128,"AT5G52600","Yes","MYB","AtMYB82","cell differentiation, nucleus, positive regulation of DNA-templated transcription, transcription cis-regulatory region binding, trichome differentiation"
"Chir04Ox-b29270.2",2.26194388925673e-43,0.258243194352498,0.117,0.019,4.44698168627872e-39,"AT2G46400","Yes","WRKY","WRKY46","cellular response to hypoxia, cis-regulatory region sequence-specific DNA binding, defense response to bacterium, DNA-binding transcription factor activity, lateral root development, nucleolus, nucleus, protein binding, regulation of brassinosteroid mediated signaling pathway, regulation of DNA-templated transcription, regulation of jasmonic acid mediated signaling pathway, regulation of response to water deprivation, response to bacterium, response to salicylic acid, sequence-specific DNA binding, transcription cis-regulatory region binding"
"Chir04Ox-b29520.2",1.63427474323843e-200,0.425724923522824,0.27,0.024,3.21298414520676e-196,"AT2G46590","Yes","Dof","AT2G46590.1","cellular response to red light, cellular response to water stimulus, DNA-binding transcription factor activity, nucleus, positive regulation of gibberellin biosynthetic process, positive regulation of seed germination, red light signaling pathway, regulation of DNA-templated transcription, response to cold, response to light stimulus, seed germination"
"Chir08Ox-b30210.2",0,0.918747292207748,0.536,0.024,0,"AT5G66350","Yes","SRS","SHI","anther development, DNA binding, DNA-binding transcription factor activity, gibberellic acid mediated signaling pathway, negative regulation of gibberellic acid mediated signaling pathway, nucleus, pollen development, positive regulation of DNA-templated transcription, protein binding, protein heterodimerization activity, regulation of DNA-templated transcription, response to gibberellin, transcription cis-regulatory region binding"
"Chir06Ox-b26820.2",3.13052576085029e-108,0.250090691707008,0.207,0.025,6.15461364583167e-104,"AT5G12330","Yes","SRS","LRP1","anther development, DNA binding, DNA-binding transcription factor activity, nucleus, pollen development, positive regulation of DNA-templated transcription, protein binding, protein homodimerization activity, response to auxin, root development"
"Chir01Ox-b22200.2",1.35536237892829e-79,0.296928467254127,0.191,0.029,2.66464243697302e-75,"AT1G22490","Yes","bHLH","bHLH094","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein binding, protein dimerization activity, regulation of DNA-templated transcription, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"Chir06Ox-b36910.2",0,0.79457572106868,0.561,0.03,0,"AT5G02030","Yes","TALE","LSN","cytosol, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, floral whorl morphogenesis, fruit development, internode patterning, maintenance of floral meristem identity, maintenance of inflorescence meristem identity, negative regulation of DNA-templated transcription, nucleus, pattern specification process, plant organ formation, protein binding, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding, secondary shoot formation, sequence-specific DNA binding, shoot system development, vegetative to reproductive phase transition of meristem, xylem and phloem pattern formation, xylem development"
"Chir02Ox-b24710.2",5.31733864699087e-52,0.293510375899038,0.179,0.035,1.04538877799841e-47,"AT1G77640","Yes","ERF","AT1G77640.1","defense response to bacterium, DNA-binding transcription factor activity, growth, nucleus, regulation of defense response, regulation of DNA-templated transcription, response to chitin, signal transduction, transcription cis-regulatory region binding"
"Chir04Ox-b23500.2",1.9592417676796e-65,0.268699470967061,0.204,0.038,3.85186931525809e-61,"AT2G40750","Yes","WRKY","WRKY54","defense response to bacterium, defense response to fungus, DNA-binding transcription factor activity, negative regulation of leaf senescence, nucleus, protein binding, regulation of brassinosteroid mediated signaling pathway, regulation of defense response, regulation of DNA-templated transcription, regulation of ethylene-activated signaling pathway, regulation of jasmonic acid mediated signaling pathway, regulation of response to osmotic stress, regulation of response to water deprivation, regulation of salicylic acid mediated signaling pathway, regulation of stomatal closure, response to osmotic stress, response to reactive oxygen species, response to salicylic acid, transcription cis-regulatory region binding"
"Chir07Ox-b33410.2",0,1.2439285664261,0.584,0.038,0,"AT4G35900","Yes","bZIP","FD","DNA-binding transcription factor activity, nucleus, photoperiodism, positive regulation of DNA-templated transcription, positive regulation of flower development, protein binding, protein self-association, regulation of DNA-templated transcription, regulation of flower development, regulation of photoperiodism, flowering"
"Chir05Ox-b19860.2",6.97627307879196e-176,0.448281070919118,0.332,0.04,1.3715352872905e-171,"AT3G54390","Yes","Trihelix","T14E10.5","DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
"Chir06Ox-b11720.2",1.27650490659941e-40,0.275700779608379,0.176,0.042,2.50960864637445e-36,"AT5G28650","Yes","WRKY","WRKY74","calmodulin binding, DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription, sequence-specific DNA binding"
"Chir05Ox-b16230.2",6.80385909577281e-55,0.627234194977991,0.217,0.048,1.33763869822893e-50,"AT3G50870","Yes","GATA","HAN","cotyledon development, DNA-binding transcription activator activity, RNA polymerase II-specific, DNA-binding transcription factor activity, embryo development ending in seed dormancy, flower development, negative regulation of DNA-templated transcription, nucleus, protein binding, protein homodimerization activity, regulation of DNA-templated transcription, regulation of flower development, regulation of meristem structural organization, sequence-specific DNA binding, zinc ion binding"
"Chir02Ox-b00230.2",6.51568262835902e-99,0.472770336810284,0.306,0.056,1.28098320473538e-94,"AT1G64620","Yes","Dof","VDOF2","DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
"Chir01Ox-b36290.2",6.7128932161224e-147,0.63581665249192,0.372,0.06,1.31975480628966e-142,"AT1G47655","Yes","Dof","AT1G47655.1","DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription"
"Chir01Ox-b16570.2",0,1.83407546288965,0.783,0.063,0,"AT1G16530","Yes","LBD","LBD3","cell differentiation, nucleus, root morphogenesis, tissue development, transcription cis-regulatory region binding"
"Chir03Ox-b19330.2",2.09455062618534e-141,0.603891841306438,0.38,0.065,4.11788653108037e-137,"AT3G19500","Yes","bHLH","MLD14.24","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein dimerization activity, regulation of DNA-templated transcription, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"Chir04Ox-b02160.2",3.92040106820857e-06,0.359515855171464,0.12,0.065,0.0770750850009804,"AT2G22760","Yes","bHLH","AT2G22760.1","DNA-binding transcription factor activity, nucleus, protein binding, protein dimerization activity, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
"Chir05Ox-b14990.2",4.01634875456397e-79,0.336315892568059,0.298,0.066,7.89614165147277e-75,"AT3G49940","Yes","LBD","AT3G49940.1","cellular metal ion homeostasis, chemical homeostasis, defense response, defense response to fungus, immune system process, mitochondrion, protein binding, regulation of gene expression, response to bacterium, response to fungus, response to hypoxia, response to nitrogen compound, response to organic cyclic compound, response to oxidative stress, response to wounding"
"Chir03Ox-b31220.2",2.55504411951355e-17,0.513095735596086,0.186,0.075,5.02321673896365e-13,"AT2G17040","Yes","NAC","anac036","DNA binding, DNA-binding transcription factor activity, inflorescence morphogenesis, leaf morphogenesis, negative regulation of cell size, nucleus, regulation of DNA-templated transcription"
