"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
0,0.484059732154093,0.215,0.012,0,"Chir06Ox-b35150.2"
0,0.274590633550306,0.281,0.014,0,"Chir08Ox-b22580.2"
0,0.303986806646471,0.199,0.016,0,"Chir06Ox-b35140.2"
3.20496676669743e-119,0.511020782462614,0.102,0.018,6.30096466332714e-115,"Chir03Ox-b11670.2"
0,0.307707612694736,0.264,0.022,0,"Chir03Ox-b19030.2"
0,0.812572741257485,0.219,0.025,0,"Chir01Ox-b13690.2"
0,0.333238524565121,0.293,0.025,0,"Chir06Ox-b35870.2"
1.01672459644562e-291,0.452972226332854,0.185,0.025,1.99888055661209e-287,"Chir03Ox-b23410.2"
1.91178965176364e-150,0.279077036492468,0.145,0.029,3.75857845536731e-146,"Chir05Ox-b14670.2"
0,0.65882209779536,0.3,0.03,0,"Chir08Ox-b07590.2"
0,0.478121479456135,0.292,0.034,0,"Chir05Ox-b16230.2"
0,0.355297866101496,0.314,0.035,0,"Chir01Ox-b42060.2"
0,0.511951935667159,0.351,0.036,0,"Chir01Ox-b35290.2"
2.77801449561577e-205,0.384990300595416,0.192,0.038,5.46157649838061e-201,"Chir01Ox-b41040.2"
0,0.3065732283445,0.317,0.04,0,"Chir07Ox-b21340.2"
1.26196715601421e-173,0.267588957722939,0.186,0.042,2.48102742872393e-169,"Chir07Ox-b27520.2"
0,0.532800917395228,0.354,0.044,0,"Chir01Ox-b14900.2"
1.0783296441448e-246,0.291907694796179,0.226,0.045,2.11999608038867e-242,"Chir01Ox-b13370.2"
0,0.278400783891861,0.326,0.046,0,"Chir04Ox-b12980.2"
0,0.452565185116362,0.354,0.051,0,"Chir03Ox-b30470.2"
5.16408474732472e-231,0.254927865124281,0.241,0.053,1.01525906132404e-226,"Chir01Ox-b36290.2"
1.12026405259871e-296,0.305013677609798,0.276,0.055,2.20243912740906e-292,"Chir03Ox-b19330.2"
0,0.824217238610404,0.469,0.057,0,"Chir07Ox-b35240.2"
1.23680351805042e-272,0.256579471285381,0.275,0.058,2.43155571648713e-268,"Chir07Ox-b25110.2"
