"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir06Ox-b37840.2",2.5392118978541e-114,0.271359027412832,0.467,0.255,4.54061871574269e-110,"AT5G01900","Yes","WRKY","WRKY62","defense response to bacterium, DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, salicylic acid mediated signaling pathway, sequence-specific DNA binding"
"Chir02Ox-b02240.2",1.90032156493148e-32,0.395479841909442,0.397,0.326,3.39815502241048e-28,"AT1G63030","Yes","ERF","ATDDF2","DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription, regulation of gibberellin biosynthetic process, regulation of timing of transition from vegetative to reproductive phase"
"Chir06Ox-b24630.2",2.08772890680011e-178,0.399159020902471,0.545,0.382,3.73327683113995e-174,"AT5G14750","Yes","MYB","WER","cell differentiation, cell fate commitment, DNA binding, DNA-binding transcription factor activity, nucleus, positive regulation of DNA-templated transcription, protein binding, root hair cell differentiation, transcription cis-regulatory region binding"
"Chir04Ox-b12150.2",2.62873764246274e-224,0.286701498810284,0.56,0.387,4.70070865225187e-220,"AT2G30424","Yes","MYB_related","TCL2","cell differentiation, mitochondrion, negative regulation of DNA-templated transcription, negative regulation of trichome patterning, nucleus, transcription cis-regulatory region binding, trichome patterning"
"Chir04Ox-b27890.2",6.44912538835876e-132,0.26520942511659,0.534,0.392,1.15323260194631e-127,"AT2G45050","Yes","GATA","AT2G45050.1","cell differentiation, DNA-binding transcription factor activity, nucleus, positive regulation of DNA-templated transcription, regulation of DNA-templated transcription, response to light stimulus, sequence-specific DNA binding, zinc ion binding"
"Chir04Ox-b15990.2",1.50894871638484e-216,0.330547447145413,0.573,0.4,2.69830209463937e-212,"AT2G33810","Yes","SBP","AT2G33810.1","DNA binding, DNA-binding transcription factor activity, flower development, inflorescence development, nucleus, positive regulation of flower development, regulation of vegetative phase change, vegetative to reproductive phase transition of meristem"
"Chir07Ox-b14190.2",1.69984656079073e-182,0.261163451820017,0.591,0.441,3.03966562000598e-178,"AT4G17460","Yes","HD-ZIP","HAT1","developmental process involved in reproduction, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, floral meristem determinacy, fruit septum development, gynoecium development, meristem development, nucleus, protein binding, protein self-association, transcription cis-regulatory region binding"
"Chir01Ox-b18000.2",0,0.725785315565286,0.818,0.451,0,"AT1G17920","Yes","HD-ZIP","AT1G17920.1","cell differentiation, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, lipid binding, maintenance of floral organ identity, nucleus, protein binding, trichome branching"
"Chir02Ox-b03290.2",8.95288293589728e-35,0.323205189790546,0.488,0.453,1.60095452659715e-30,"AT1G62300","Yes","WRKY","WRKY6","cellular response to boron-containing substance deprivation, cellular response to phosphate starvation, DNA-binding transcription factor activity, negative regulation of DNA-templated transcription, nucleus, protein binding, transcription cis-regulatory region binding"
"Chir02Ox-b24270.2",0,0.770439441171299,0.781,0.473,0,"AT1G77200","Yes","ERF","AT1G77200.1","DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, regulation of post-embryonic development, response to abscisic acid, response to red or far red light, response to salt stress, response to water deprivation, root development"
"Chir04Ox-b02170.2",7.35149222745894e-244,0.559384920623579,0.653,0.476,1.31459384011421e-239,"AT2G22770","Yes","bHLH","AT2G22770.1","DNA-binding transcription factor activity, endoplasmic reticulum organization, nucleus, protein dimerization activity, regulation of DNA-templated transcription"
"Chir04Ox-b18850.2",1.62801988161442e-77,0.320806899632748,0.537,0.477,2.91122515230291e-73,"AT2G36610","Yes","HD-ZIP","ATHB22","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, positive regulation of DNA-templated transcription, regulation of DNA-templated transcription, sequence-specific DNA binding, transcription cis-regulatory region binding"
"Chir08Ox-b23780.2",1.88552172561592e-54,0.250786411671185,0.521,0.478,3.3716899497464e-50,"AT5G61270","Yes","bHLH","PIF7","de-etiolation, DNA-binding transcription factor activity, double-stranded DNA binding, nuclear speck, nucleus, protein binding, protein dimerization activity, regulation of DNA-templated transcription, response to light stimulus"
