"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir06Ox-b37840.2",0,0.256730916071855,0.147,0.011,0,"AT5G01900","Yes","WRKY","WRKY62","defense response to bacterium, DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, salicylic acid mediated signaling pathway, sequence-specific DNA binding"
"Chir02Ox-b02310.2",0,0.47390758534211,0.348,0.026,0,"AT1G62975","Yes","bHLH",NA,"DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein dimerization activity, regulation of DNA-templated transcription, regulation of transcription by RNA polymerase II, RNA polymerase II transcription regulator complex, RNA polymerase II transcription regulatory region sequence-specific DNA binding"
"Chir02Ox-b11260.2",0,0.322974127602252,0.242,0.029,0,"AT1G65620","Yes","LBD","AT1G65620.1","adaxial/abaxial axis specification, nucleoplasm, nucleus, petal development, polarity specification of adaxial/abaxial axis, protein binding, proximal/distal pattern formation, specification of symmetry"
"Chir04Ox-b15990.2",0,0.299892006023699,0.209,0.029,0,"AT2G33810","Yes","SBP","AT2G33810.1","DNA binding, DNA-binding transcription factor activity, flower development, inflorescence development, nucleus, positive regulation of flower development, regulation of vegetative phase change, vegetative to reproductive phase transition of meristem"
"Chir02Ox-b24270.2",0,0.548983716305997,0.381,0.033,0,"AT1G77200","Yes","ERF","AT1G77200.1","DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, regulation of post-embryonic development, response to abscisic acid, response to red or far red light, response to salt stress, response to water deprivation, root development"
"Chir01Ox-b33730.2",0,0.264990837580377,0.176,0.037,0,"AT1G36060","Yes","ERF","TG","DNA binding, DNA-binding transcription factor activity, gibberellin catabolic process, negative regulation of seed germination, nucleus, positive regulation of abscisic acid biosynthetic process, protein binding, regulation of DNA-templated transcription, response to water, sequence-specific DNA binding, transcription cis-regulatory region binding"
"Chir07Ox-b01020.2",0,0.429345316607178,0.391,0.041,0,"AT5G41315","Yes","bHLH","GL3","cell fate specification, DNA binding, DNA-binding transcription factor activity, epidermal cell fate specification, jasmonic acid mediated signaling pathway, nucleus, positive regulation of anthocyanin biosynthetic process, protein binding, protein dimerization activity, trichome branching, trichome differentiation"
"Chir06Ox-b24060.2",0,1.02718486500207,0.557,0.05,0,"AT5G15310","Yes","MYB","ATMYB16","cell morphogenesis, cuticle pattern formation, DNA-binding transcription factor activity, nucleus, regulation of cutin biosynthetic process"
"Chir01Ox-b24250.2",0,0.371005616433602,0.255,0.067,0,"AT1G26945","Yes","bHLH","PRE6","nucleus, protein dimerization activity, regulation of DNA-templated transcription, regulation of growth, response to light stimulus"
"Chir01Ox-b18000.2",0,0.747382950612587,0.609,0.068,0,"AT1G17920","Yes","HD-ZIP","AT1G17920.1","cell differentiation, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, lipid binding, maintenance of floral organ identity, nucleus, protein binding, trichome branching"
