"gene_ID","AT_ID","Gene_code_name","avg_log2FC","pct.1","pct.2","p_val","p_val_adj","TF","TF_family","Gene_functions","source"
"Chir03Ox-b01000.2","AT3G01190","T4P13.12",1.17339476338246,0.164,0.001,0,0,NA,NA,"extracellular region, heme binding, peroxidase activity, plant-type cell wall, response to oxidative stress, response to stress","DEGs"
"Chir04Ox-b26410.2","AT2G43590","F18O19.30",1.20549927645969,0.201,0.001,0,0,NA,NA,"cell wall macromolecule catabolic process, cellular response to hormone stimulus, cellular response to oxygen-containing compound, chitinase activity, defense response to bacterium, defense response to fungus, extracellular region, oxoacid metabolic process, regulation of defense response, response to inorganic substance, root morphogenesis, secondary metabolic process, secretory vesicle","DEGs"
"Chir05Ox-b10320.2",NA,NA,2.95098848071269,0.212,0.002,0,0,NA,NA,NA,"DEGs"
"Chir07Ox-b31070.2","AT5G26130","AtCAPE8",1.31795419436044,0.201,0.002,0,0,NA,NA,"biological_process, extracellular region, extracellular space, molecular_function","DEGs"
"Chir03Ox-b05160.2","AT3G05727","DEG28",1.34266477640956,0.135,0.004,0,0,NA,NA,"biological_process, extracellular region, molecular_function, secretory vesicle","DEGs"
"Chir04Ox-b26430.2","AT2G43610","F18O19.28",1.07492063165693,0.479,0.005,0,0,NA,NA,"alpha-amino acid metabolic process, carboxylic acid biosynthetic process, cell wall macromolecule catabolic process, chitinase activity, extracellular region, plasma membrane, protein binding, root development, tissue development","DEGs"
"Chir07Ox-b16670.2","AT4G19810","ChiC",1.15834126806129,0.299,0.005,0,0,NA,NA,"chitin binding, chitin catabolic process, chitinase activity, endochitinase activity, exochitinase activity, extracellular region, plant-type cell wall, response to abscisic acid, response to jasmonic acid, response to salt stress, secretory vesicle","DEGs"
"Chir04Ox-b21490.2","AT2G38940","ATPT2",1.33630862729284,0.399,0.006,0,0,NA,NA,"cytoplasm, Golgi apparatus, inorganic phosphate transmembrane transporter activity, phosphate ion transmembrane transporter activity, plasma membrane, plasmodesma, protein binding, transmembrane transport, vacuole","DEGs"
"Chir07Ox-b21080.2",NA,NA,1.05712667565412,0.33,0.006,0,0,NA,NA,NA,"DEGs"
"Chir06Ox-b01170.2","AT5G46730","MZA15.15",1.35886605336682,0.547,0.009,0,0,NA,NA,"molecular_function, tissue development","DEGs"
