"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir06Ox-b31270.2",0,0.334533402994822,0.146,0.005,0,"AT5G07700","Yes","MYB","AtMYB76","DNA-binding transcription factor activity, nucleus, regulation of glucosinolate biosynthetic process, response to insect, response to water deprivation, response to wounding, transcription cis-regulatory region binding"
"Chir06Ox-b31280.2",0,0.688010934074269,0.491,0.032,0,"AT5G07690","Yes","MYB","ATMYB29","cellular response to sulfur starvation, defense response to fungus, DNA-binding transcription factor activity, drought recovery, hormone-mediated signaling pathway, induced systemic resistance, jasmonic acid mediated signaling pathway, mitochondria-nucleus signaling pathway, negative regulation of ethylene-activated signaling pathway, nucleus, protein binding, regulation of DNA-templated transcription, regulation of glucosinolate biosynthetic process, regulation of response to water deprivation, regulation of RNA binding transcription factor activity, response to bacterium, response to high light intensity, response to insect, response to water deprivation, response to wounding, transcription cis-regulatory region binding"
"Chir05Ox-b00960.2",5.59066106531342e-153,0.269490512457162,0.234,0.047,1.09912396544062e-148,"AT2G01940","Yes","C2H2","SGR5","circumnutation, detection of gravity, DNA-binding transcription factor activity, floral organ morphogenesis, gravitropism, leaf morphogenesis, negative gravitropism, nucleus, positive regulation of auxin biosynthetic process, protein binding, regulation of auxin polar transport, regulation of DNA-templated transcription, regulation of starch metabolic process"
"Chir07Ox-b35940.2",4.59985575821498e-177,0.539256783476409,0.293,0.062,9.04331642065065e-173,"AT4G39780","Yes","ERF","ERF60","defense response, DNA binding, DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, response to light stimulus, sequence-specific DNA binding, transcription cis-regulatory region binding"
"Chir08Ox-b23350.2",0,0.44298679457467,0.39,0.067,0,"AT5G60890","Yes","MYB","ATMYB34","cellular response to sulfur starvation, defense response to insect, DNA-binding transcription factor activity, indole glucosinolate biosynthetic process, nucleus, positive regulation of DNA-templated transcription, protein binding, transcription cis-regulatory region binding, tryptophan biosynthetic process"
"Chir08Ox-b22680.2",1.48595121296688e-63,0.284459382037509,0.244,0.087,2.92138008469288e-59,"AT5G60200","Yes","Dof","DOF5.3","DNA-binding transcription factor activity, nucleus, phloem or xylem histogenesis, regulation of DNA-templated transcription, root development, root radial pattern formation, transcription cis-regulatory region binding"
"Chir07Ox-b00240.2",6.34522441344859e-271,0.387834322028892,0.416,0.09,1.24747111968399e-266,"AT5G41920","Yes","GRAS","SCL23","bundle sheath cell fate specification, DNA-binding transcription factor activity, endodermal cell fate specification, leaf development, nucleus, protein binding, regulation of DNA-templated transcription, sequence-specific DNA binding, transcription cis-regulatory region binding"
"Chir04Ox-b10040.2",1.89578816655125e-57,0.297747571986409,0.247,0.094,3.72711953543976e-53,"AT2G28510","Yes","Dof","AT2G28510.1","DNA-binding transcription factor activity, nucleolus, nucleus, regulation of DNA-templated transcription, transcription cis-regulatory region binding, zinc ion binding"
"Chir07Ox-b26310.2",0,0.611776266923664,0.582,0.114,0,"AT4G29100","Yes","bHLH","BHLH68","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein binding, protein dimerization activity, regulation of DNA-templated transcription, regulation of transcription by RNA polymerase II, response to abscisic acid, RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"Chir08Ox-b23950.2",0,2.01077035289438,0.866,0.186,0,"AT5G61420","Yes","MYB","HAG1","cellular response to sulfur starvation, defense response to fungus, DNA-binding transcription factor activity, induced systemic resistance, nucleus, regulation of DNA-templated transcription, regulation of glucosinolate biosynthetic process, response to bacterium, response to insect, transcription cis-regulatory region binding"
"Chir01Ox-b08030.2",3.17990876498012e-156,0.738396372473494,0.726,0.384,6.25170063195091e-152,"AT1G08465","Yes","YABBY","YAB2","abaxial cell fate specification, cell fate commitment, DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
"Chir01Ox-b04960.2",5.66823227116393e-222,0.846132944934736,0.779,0.398,1.11437446451083e-217,"AT1G05710","Yes","bHLH","F3F20.16","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein binding, protein dimerization activity, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding"
