"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir06Ox-b35150.2",0,0.484059732154093,0.215,0.012,0,"AT5G67651","Yes",NA,"RCO","Leaf Complexity"
"Chir08Ox-b22580.2",0,0.274590633550306,0.281,0.014,0,NA,NA,NA,NA,NA
"Chir06Ox-b35140.2",0,0.303986806646471,0.199,0.016,0,NA,NA,NA,NA,NA
"Chir03Ox-b11670.2",3.20496676669743e-119,0.511020782462614,0.102,0.018,6.30096466332714e-115,"AT3G12500",NA,NA,"ATHCHIB","cell wall macromolecule catabolic process, chitinase activity, defense response to fungus, extracellular region, intracellular anatomical structure, jasmonic acid and ethylene-dependent systemic resistance, ethylene mediated signaling pathway, plant-type vacuole, secretory vesicle, vacuole"
"Chir03Ox-b19030.2",0,0.307707612694736,0.264,0.022,0,"AT3G19200",NA,NA,"MVI11.12","defense response to other organism, molecular_function, nucleus"
"Chir01Ox-b13690.2",0,0.812572741257485,0.219,0.025,0,"AT1G13710",NA,NA,"CYP78A5","chloroplast, endoplasmic reticulum, floral organ development, heme binding, iron ion binding, leaf formation, organ growth, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, positive regulation of cell population proliferation, positive regulation of organ growth, regulation of growth rate, regulation of meristem growth"
"Chir03Ox-b23410.2",1.01672459644562e-291,0.452972226332854,0.185,0.025,1.99888055661209e-287,"AT3G23290",NA,NA,"LSH4","mitochondrion, mRNA transcription, nucleus, post-embryonic plant morphogenesis, response to light stimulus"
"Chir06Ox-b35870.2",0,0.333238524565121,0.293,0.025,0,"AT5G03150","Yes","C2H2","JKD","asymmetric cell division, DNA-binding transcription factor activity, nucleus, positive regulation of DNA-templated transcription, protein binding, protein homodimerization activity, regulation of cell division, regulation of DNA-templated transcription, regulation of epidermal cell differentiation, regulation of meristem growth, root development, sequence-specific DNA binding"
"Chir05Ox-b14670.2",1.91178965176364e-150,0.279077036492468,0.145,0.029,3.75857845536731e-146,"AT3G49620",NA,NA,"AT3G49620.1","aging, cellular response to starvation, cytoplasm, dioxygenase activity"
"Chir08Ox-b07590.2",0,0.65882209779536,0.3,0.03,0,"AT4G10640",NA,NA,"ABS6","biological_process, calmodulin binding, microtubule, nucleus, plasma membrane, protein binding"
