"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir01Ox-b18070.2",0,0.289888205214445,0.201,0.041,0,NA,NA,NA,NA,NA
"Chir04Ox-b10990.2",0,0.524057711691617,0.264,0.045,0,NA,NA,NA,NA,NA
"Chir08Ox-b22010.2",0,0.29825612923644,0.255,0.056,0,NA,NA,NA,NA,NA
"Chir04Ox-b10020.2",0,0.372784446484232,0.359,0.069,0,"AT2G28500","Yes","LBD","AT2G28500.1","cellular catabolic process, defense response to other organism, immune system process, negative regulation of abscisic acid-activated signaling pathway, nucleus, organic substance catabolic process, phyllome development, regulation of defense response, response to fungus, response to organonitrogen compound, response to salt stress, response to water deprivation, salicylic acid mediated signaling pathway"
"Chir06Ox-b04340.2",2.18430585734703e-211,0.391012733142142,0.228,0.073,4.29434531554427e-207,"AT5G44578",NA,NA,"PROSCOOP9","biological_process, endoplasmic reticulum, extracellular region, mitochondrion, molecular_function"
"Chir05Ox-b21860.2",0,0.709856807697346,0.455,0.091,0,"AT3G56220",NA,NA,"F18O21.180","DNA-binding transcription factor activity, mitochondrion, nucleus, protein dimerization activity, regulation of DNA-templated transcription, sequence-specific DNA binding"
"Chir04Ox-b23190.2",0,0.768673703877895,0.487,0.107,0,"AT2G40435",NA,NA,"T2P4.23","DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription, sequence-specific DNA binding"
"Chir06Ox-b23630.2",0,0.490798571697705,0.547,0.199,0,"AT5G15780",NA,NA,"F14F8.160","flower development, molecular_function, phyllome development, regionalization, regulation of cell communication, regulation of signaling, tissue development"
"Chir03Ox-b08410.2",0,0.438676353564137,0.569,0.248,0,"AT3G09190",NA,NA,"F3L24.6","extracellular region, molecular_function, photoperiodism, flowering"
"Chir01Ox-b14150.2",0,0.44719155969667,0.598,0.297,0,"AT1G14150",NA,NA,"PQL1","calcium ion binding, chloroplast, chloroplast thylakoid, chloroplast thylakoid lumen, chloroplast thylakoid membrane, electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity, extrinsic component of membrane, nitrite reductase complex [NAD(P)H], photosynthetic electron transport chain, photosystem II oxygen evolving complex"
