"gene_ID","AT_ID","Gene_code_name","avg_log2FC","pct.1","pct.2","p_val","p_val_adj","TF","TF_family","Gene_functions","source"
"Chir04Ox-b02400.2","AT2G23170","AT2G23170.1",1.80307708098375,0.747,0.256,0,0,NA,NA,"acid-amino acid ligase activity, auxin homeostasis, cytoplasm, indole-3-acetic acid amido synthetase activity, nucleus","DEGs"
"Chir04Ox-b10440.2","AT2G28790","F8N16.8",1.48458895880624,0.983,0.539,0,0,NA,NA,"defense response, extracellular region, molecular_function, plant-type cell wall, plasmodesma, secretory vesicle","DEGs"
"Chir01Ox-b21220.2","AT1G21460","AT1G21460.2",0.904242166526893,0.673,0.296,0,0,NA,NA,"carbohydrate transport, chloroplast, endoplasmic reticulum, endoplasmic reticulum membrane, extracellular region, plasma membrane, protein binding, protein homooligomerization, sugar transmembrane transporter activity","DEGs"
"Chir06Ox-b11690.2","AT5G28640","AN3",0.866335662560523,0.933,0.618,0,0,NA,NA,"adaxial/abaxial pattern specification, cell division, cell population proliferation, cotyledon development, leaf development, nucleus, positive regulation of transcription by RNA polymerase II, protein binding, regulation of gene expression, transcription coactivator activity","DEGs"
"Chir07Ox-b29130.2","AT4G31840","AtENODL15",0.860079139597836,0.734,0.417,5.27486421993827e-227,1.03703830563986e-222,NA,NA,"electron transfer activity, extracellular region, leaf development, membrane, negative regulation of cellular process, plant epidermal cell differentiation, plant epidermis development, plasma membrane, secretory vesicle","DEGs"
"Chir06Ox-b16640.2","AT5G23100","MYJ24.9",0.677924680179281,0.604,0.143,0,0,NA,NA,"hydrotropism, meristem initiation, molecular_function, nucleus, phyllome development, plant organ morphogenesis, seed development, shoot system morphogenesis, tissue development, xylem and phloem pattern formation, xylem development","DEGs"
"Chir08Ox-b19320.2","AT5G57130","SMXL5",0.644739218251808,0.679,0.126,0,0,NA,NA,"carbohydrate homeostasis, cellular_component, phloem transport","DEGs"
"Chir04Ox-b15600.2","AT2G33510","AT2G33510.1",0.627794890935435,0.755,0.26,0,0,NA,NA,"cuticle development, DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription","DEGs"
"Chir04Ox-b27660.2","AT2G44830","PAX",0.602969107341373,0.742,0.285,0,0,NA,NA,"ATP binding, cytoplasm, kinase activity, nucleus, phototropism, plasma membrane, protein phosphorylation, protein serine/threonine kinase activity, sieve cell differentiation","DEGs"
"Chir04Ox-b11550.2","AT2G29980","FAD3",0.599241457357445,0.725,0.287,0,0,NA,NA,"1-16:0-2-18:2-phosphatidylcholine desaturase activity, 1-18:1-2-18:2-phosphatidylcholine desaturase activity (SN2-18:3 forming), 1-18:2-2-18:2-sn-glycerol-3-phosphocholine desaturase activity, 1-18:2-2-18:2-sn-glycerol-3-phosphocholine desaturase activity (SN2-18:3 forming), chloroplast, endoplasmic reticulum, omega-3 fatty acid desaturase activity, oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water, unsaturated fatty acid biosynthetic process","DEGs"
