"gene_ID","AT_ID","Gene_code_name","avg_log2FC","pct.1","pct.2","p_val","p_val_adj","TF","TF_family","Gene_functions","source"
"Chir08Ox-b28040.2",NA,NA,1.0808428184347,0.574,0.195,0,0,NA,NA,NA,"DEGs"
"Chir03Ox-b20700.2","AT3G20670","HTA13",2.17723487293349,0.93,0.428,0,0,NA,NA,"cytosol, DNA binding, nucleus, protein heterodimerization activity, structural constituent of chromatin","DEGs"
"Chir08Ox-b28050.2","AT1G09200","HTR2",2.30323034946782,0.91,0.43,0,0,NA,NA,"chromosome organization, DNA replication, extracellular region, gametophyte development, negative regulation of cellular process, nucleus, regulation of cell cycle","DEGs"
"Chir06Ox-b28880.2",NA,NA,2.12182486135204,0.924,0.463,0,0,NA,NA,NA,"DEGs"
"Chir08Ox-b22300.2",NA,NA,2.21244032117731,0.931,0.464,0,0,NA,NA,NA,"DEGs"
"Chir04Ox-b10370.2","AT2G28720","HTB3",1.50229289718976,0.926,0.503,0,0,NA,NA,"DNA binding, nucleosome assembly, nucleus, peroxisome, protein heterodimerization activity, structural constituent of chromatin","DEGs"
"Chir01Ox-b06140.2",NA,NA,2.02606837635201,0.942,0.512,0,0,NA,NA,NA,"DEGs"
"Chir05Ox-b20030.2","AT3G54560","HTA11",1.49250158100854,0.936,0.514,0,0,NA,NA,"defense response to bacterium, detection of temperature stimulus, DNA binding, flower development, negative regulation of DNA-templated transcription, nucleus, protein binding, protein heterodimerization activity, regulation of DNA methylation, regulation of gene expression, response to osmotic stress, structural constituent of chromatin","DEGs"
"Chir05Ox-b10680.2",NA,NA,1.54505846594076,0.908,0.522,0,0,NA,NA,NA,"DEGs"
"Chir06Ox-b16870.2",NA,NA,2.21417957239262,0.941,0.539,0,0,NA,NA,NA,"DEGs"
