"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir08Ox-b04810.2",4.96973034590195e-44,0.253006714331049,0.604,0.047,8.88687180454187e-40,"AT4G04450","Yes","WRKY","WRKY42","DNA binding, DNA-binding transcription factor activity, negative regulation of DNA-templated transcription, nucleus, positive regulation of leaf senescence, protein binding, regulation of DNA-templated transcription, sequence-specific DNA binding, transcription cis-regulatory region binding"
"Chir02Ox-b11600.2",1.28204221380161e-18,0.305310307194285,0.646,0.089,2.29254788672004e-14,"AT1G65910","Yes","NAC","anac028","DNA binding, DNA-binding transcription factor activity, nucleus, phloem development, regulation of DNA-templated transcription"
"Chir06Ox-b02740.2",2.30210354518638e-27,0.427311853810116,0.76,0.244,4.11662155950228e-23,"AT5G45580","Yes","G2-like","GFR","cellular_component, DNA-binding transcription factor activity, protein binding, regulation of DNA-templated transcription, regulation of phenylpropanoid metabolic process"
"Chir06Ox-b36510.2",4.85231562529021e-87,1.58766155582424,0.979,0.273,8.67691080114396e-83,"AT5G02460","Yes","Dof","AT5G02460.1","DNA-binding transcription factor activity, nucleus, plasmodesmata-mediated intercellular transport, polarity specification of adaxial/abaxial axis, regulation of DNA-templated transcription, root radial pattern formation"
"Chir03Ox-b24280.2",8.7257777000343e-76,2.90530158290767,0.99,0.29,1.56034356832013e-71,"AT3G24140","Yes","bHLH","FMA","DNA-binding transcription factor activity, guard cell differentiation, guard cell fate commitment, guard mother cell differentiation, negative regulation of cell division, negative regulation of histone H3-K27 methylation, nucleus, positive regulation of cell differentiation, positive regulation of DNA-templated transcription, protein binding, protein dimerization activity, response to low humidity, stomatal complex development"
"Chir05Ox-b23410.2",2.93926366869266e-78,2.99541788124587,1,0.299,5.25599129235622e-74,"AT3G57600","Yes","ERF","F15B8.210","DNA-binding transcription factor activity, nucleus, positive regulation of DNA-templated transcription, protein binding, response to stress, transcription cis-regulatory region binding"
"Chir04Ox-b09670.2",4.61727070727579e-56,0.354795195677393,0.885,0.313,8.25660347875056e-52,"AT2G28200","Yes","C2H2","AT2G28200.1","DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
"Chir02Ox-b22350.2",5.84694285513164e-59,0.684264919112452,0.969,0.344,1.04555032135464e-54,"AT1G75390","Yes","bZIP","AtbZIP44","DNA-binding transcription factor activity, nucleus, positive regulation of DNA-templated transcription, protein binding, protein heterodimerization activity, regulation of DNA-templated transcription, seed germination, sequence-specific DNA binding, transcription cis-regulatory region binding"
"Chir01Ox-b38500.2",3.47752372452778e-16,0.563804927549221,0.771,0.416,6.21850792420057e-12,"AT1G49560","Yes","G2-like","HHO6","DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
"Chir04Ox-b23830.2",1.53317624872426e-25,0.43483886689913,0.812,0.428,2.74162576796872e-21,"AT2G41070","Yes","bZIP","EEL","abscisic acid-activated signaling pathway, DNA binding, DNA-binding transcription activator activity, DNA-binding transcription factor activity, nucleus, positive regulation of DNA-templated transcription, protein binding, regulation of abscisic acid biosynthetic process, response to water deprivation, sequence-specific DNA binding, stomatal closure, transcription cis-regulatory region binding"
"Chir07Ox-b25110.2",2.22021141684005e-23,0.265858281492618,0.792,0.428,3.97018205559338e-19,"AT4G27950","Yes","ERF","AT4G27950.1","DNA-binding transcription factor activity, leaf development, nucleus, protein binding, regulation of DNA-templated transcription"
"Chir08Ox-b28260.2",4.77798839195715e-36,0.767595884158476,0.854,0.438,8.54399884249777e-32,"AT5G65590","Yes","Dof","AT5G65590.1","DNA-binding transcription factor activity, guard cell differentiation, nucleus, positive regulation of DNA-templated transcription, regulation of cell wall pectin metabolic process, regulation of DNA-templated transcription, sequence-specific DNA binding, stomatal movement"
"Chir04Ox-b18480.2",3.86326503618754e-17,0.325172798007052,0.76,0.444,6.90829053771056e-13,"AT2G36270","Yes","bZIP","ABI5","DNA binding, DNA-binding transcription factor activity, negative regulation of seed germination, nucleus, positive regulation of DNA-templated transcription, protein binding, regulation of DNA-templated transcription, response to abscisic acid, response to gibberellin, response to salt stress, response to water deprivation, seed development, seed germination, sugar mediated signaling pathway, transcription cis-regulatory region binding"
"Chir05Ox-b18920.2",1.2714089733347e-32,0.475887612770714,0.844,0.451,2.2735335261171e-28,"AT3G53370","Yes","S1Fa-like","F4P12.70","cellular component assembly, molecular_function, nucleus, oxoacid metabolic process, plant epidermis development, regulation of DNA-templated transcription, response to wounding, tissue development"
"Chir02Ox-b03290.2",2.18887443817914e-34,0.844556562615042,0.917,0.455,3.91414527035194e-30,"AT1G62300","Yes","WRKY","WRKY6","cellular response to boron-containing substance deprivation, cellular response to phosphate starvation, DNA-binding transcription factor activity, negative regulation of DNA-templated transcription, nucleus, protein binding, transcription cis-regulatory region binding"
"Chir07Ox-b35070.2",1.01286834287627e-52,0.450406022107394,0.938,0.456,1.81121117073134e-48,"AT4G37650","Yes","GRAS","SHR","amyloplast organization, asymmetric cell division, DNA-binding transcription factor activity, iron ion homeostasis, leaf development, negative gravitropism, negative regulation of mitotic cell cycle, nucleus, protein binding, radial pattern formation, regulation of DNA-templated transcription, regulation of hormone metabolic process, sequence-specific DNA binding, transcription cis-regulatory region binding"
"Chir05Ox-b19860.2",2.27919797946059e-32,0.525871837545651,0.854,0.477,4.07566182687142e-28,"AT3G54390","Yes","Trihelix","T14E10.5","DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
"Chir06Ox-b31830.2",1.83235259535676e-23,0.753845071224501,0.844,0.484,3.27661291101696e-19,"AT5G07100","Yes","WRKY","WRKY26","cellular heat acclimation, cellular response to heat, DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, sequence-specific DNA binding"
"Chir04Ox-b06360.2",8.20431219442139e-35,0.601105599860779,0.917,0.488,1.46709510660643e-30,"AT2G24570","Yes","WRKY","WRKY17","calmodulin binding, defense response to bacterium, DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
"Chir07Ox-b32040.2",1.00160529040211e-54,0.636249409181643,0.958,0.489,1.79107058029704e-50,"AT4G34530","Yes","bHLH","CIB1","DNA binding, DNA-binding transcription factor activity, DNA-templated transcription, negative regulation of innate immune response, nucleus, positive regulation of flower development, protein binding, protein dimerization activity, regulation of DNA-templated transcription, response to blue light"
"Chir01Ox-b30900.2",2.16233874779054e-22,0.520170675386125,0.844,0.494,3.86669414879904e-18,"AT1G32330","Yes","HSF","ATHSFA1D","cellular response to heat, DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, regulation of transcription by RNA polymerase II, response to heat, RNA polymerase II cis-regulatory region sequence-specific DNA binding, sequence-specific DNA binding"
"Chir07Ox-b14400.2",2.21594614083095e-37,0.491328140260397,0.938,0.547,3.96255488903391e-33,"AT4G17570","Yes","GATA","AT4G17570.1","DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription, sequence-specific DNA binding, transcription cis-regulatory region binding, zinc ion binding"
"Chir04Ox-b28790.2",1.01974167294914e-26,0.523499432901704,0.958,0.55,1.82350205956765e-22,"AT2G45880","Yes","BES1","BMY4","amylopectin maltohydrolase activity, DNA-binding transcription factor activity, extracellular region, nucleus, protein binding, regulation of shoot system development"
"Chir05Ox-b24560.2",4.11099927881834e-23,0.419756362489946,0.917,0.576,7.35128891038295e-19,"AT3G58710","Yes","WRKY","WRKY69","anatomical structure maturation, DNA-binding transcription factor activity, jasmonic acid mediated signaling pathway, nucleus, organic acid biosynthetic process, plant epidermis development, regulation of DNA-templated transcription, response to fungus, response to water deprivation, response to wounding, root development, transcription cis-regulatory region binding, tryptophan metabolic process"
