"gene_ID","AT_ID","Gene_code_name","avg_log2FC","pct.1","pct.2","p_val","p_val_adj","TF","TF_family","Gene_functions","source"
"Chir04Ox-b18890.2","AT2G36650","F13K3.5",1.08499297188212,0.1,0.002,2.0384023575071e-137,4.00749903485895e-133,NA,NA,"alpha-amino acid metabolic process, cellular response to hormone stimulus, cellular response to oxygen-containing compound, chloroplast organization, chloroplast outer membrane, defense response to other organism, molecular_function, nucleus, regulation of defense response, response to chitin, response to jasmonic acid, response to wounding, signal transduction","DEGs"
"Chir04Ox-b12270.2","AT2G30540","ROXY7",1.59291978232654,0.124,0.004,6.74959472620227e-138,1.32697032317137e-133,NA,NA,"cytoplasm, glutathione oxidoreductase activity, nucleus, protein binding","DEGs"
"Chir07Ox-b19200.2",NA,NA,4.58184073783856,0.1,0.004,5.97141293972021e-86,1.17397978394899e-81,NA,NA,NA,"DEGs"
"Chir06Ox-b09400.2","AT2G26400","ARD",1.55609915419498,0.104,0.025,2.03231949349806e-13,3.99554012421719e-09,NA,NA,"acireductone dioxygenase [iron(II)-requiring] activity, cytosol, heteropolysaccharide binding, L-methionine salvage from methylthioadenosine, methionine metabolic process, plasma membrane","DEGs"
"Chir02Ox-b22040.2",NA,NA,3.03049248354328,0.244,0.034,3.98982580625036e-60,7.84399753508822e-56,NA,NA,NA,"DEGs"
"Chir05Ox-b21880.2","AT3G56240","AT3G56240.2",2.01457979090731,0.343,0.045,3.30924300186552e-93,6.50597174166762e-89,NA,NA,"aging, cellular copper ion homeostasis, chloroplast, copper chaperone activity, cytoplasm, cytosol, metal ion binding, response to cadmium ion, response to reactive oxygen species","DEGs"
"Chir03Ox-b15040.2","AT3G15353","MT3",2.87783963085947,0.303,0.063,3.22344724766633e-46,6.33729728891201e-42,NA,NA,"cellular copper ion homeostasis, copper ion binding, extracellular region, hormone-mediated signaling pathway, response to cytokinin, zinc ion binding","DEGs"
"Chir02Ox-b03080.2","AT1G62380","ATACO2",1.09405885506187,0.229,0.078,5.89728151720382e-16,1.15940554628227e-11,NA,NA,"1-aminocyclopropane-1-carboxylate oxidase activity, cellular response to fatty acid, cellular response to nitric oxide, copper ion binding, cytoplasm, cytosol, detection of ethylene stimulus, dioxygenase activity, endoplasmic reticulum, ethylene biosynthetic process, Golgi apparatus, nucleus, plant-type cell wall, plasma membrane, plasmodesma, positive regulation of seed germination","DEGs"
"Chir07Ox-b11440.2","AT4G15120","DL3605W",1.03904487744554,0.159,0.08,1.74208742310119e-05,0.342494387381693,NA,NA,"carboxylic acid metabolic process, defense response to bacterium, molecular_function, nucleus, organic acid biosynthetic process, response to abscisic acid, secondary metabolic process","DEGs"
"Chir02Ox-b12050.2","AT1G66200","ATGSR2",3.2609416086708,0.353,0.098,7.49741339036098e-39,1.47399147254497e-34,NA,NA,"apoplast, chloroplast envelope, chloroplast stroma, copper ion binding, cytoplasm, cytosol, cytosolic ribosome, glutamate-ammonia ligase activity, glutamine biosynthetic process, mitochondrion, mRNA binding, nitrate assimilation, plant-type vacuole, protein binding, salicylic acid binding","DEGs"
