"gene_ID","AT_ID","Gene_code_name","avg_log2FC","pct.1","pct.2","p_val","p_val_adj","TF","TF_family","Gene_functions","source"
"Chir08Ox-b23950.2","AT5G61420","HAG1",2.00487577733703,0.869,0.185,0,0,"Yes","MYB","cellular response to sulfur starvation, defense response to fungus, DNA-binding transcription factor activity, induced systemic resistance, nucleus, regulation of DNA-templated transcription, regulation of glucosinolate biosynthetic process, response to bacterium, response to insect, transcription cis-regulatory region binding","DEGs"
"Chir01Ox-b04960.2","AT1G05710","F3F20.16",0.878720381161098,0.81,0.396,3.84277060408635e-261,7.55488700763376e-257,"Yes","bHLH","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein binding, protein dimerization activity, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding","DEGs"
"Chir06Ox-b31280.2","AT5G07690","ATMYB29",0.723055680778823,0.553,0.029,0,0,"Yes","MYB","cellular response to sulfur starvation, defense response to fungus, DNA-binding transcription factor activity, drought recovery, hormone-mediated signaling pathway, induced systemic resistance, jasmonic acid mediated signaling pathway, mitochondria-nucleus signaling pathway, negative regulation of ethylene-activated signaling pathway, nucleus, protein binding, regulation of DNA-templated transcription, regulation of glucosinolate biosynthetic process, regulation of response to water deprivation, regulation of RNA binding transcription factor activity, response to bacterium, response to high light intensity, response to insect, response to water deprivation, response to wounding, transcription cis-regulatory region binding","DEGs"
"Chir07Ox-b26310.2","AT4G29100","BHLH68",0.631483466458647,0.613,0.113,0,0,"Yes","bHLH","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein binding, protein dimerization activity, regulation of DNA-templated transcription, regulation of transcription by RNA polymerase II, response to abscisic acid, RNA polymerase II cis-regulatory region sequence-specific DNA binding","DEGs"
"Chir01Ox-b02170.2","AT1G03040","bHLH007",0.61395889267587,0.751,0.449,8.46138244005876e-171,1.66350778771555e-166,"Yes","bHLH","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein binding, protein dimerization activity, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding","DEGs"
"Chir07Ox-b35940.2","AT4G39780","ERF60",0.52094864941047,0.3,0.061,3.7366243120028e-195,7.34620339739751e-191,"Yes","ERF","defense response, DNA binding, DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, response to light stimulus, sequence-specific DNA binding, transcription cis-regulatory region binding","DEGs"
"Chir08Ox-b23350.2","AT5G60890","ATMYB34",0.424330918947422,0.387,0.067,0,0,"Yes","MYB","cellular response to sulfur starvation, defense response to insect, DNA-binding transcription factor activity, indole glucosinolate biosynthetic process, nucleus, positive regulation of DNA-templated transcription, protein binding, transcription cis-regulatory region binding, tryptophan biosynthetic process","DEGs"
"Chir07Ox-b00240.2","AT5G41920","SCL23",0.345757584208063,0.397,0.09,4.45311792863328e-245,8.75482984769304e-241,"Yes","GRAS","bundle sheath cell fate specification, DNA-binding transcription factor activity, endodermal cell fate specification, leaf development, nucleus, protein binding, regulation of DNA-templated transcription, sequence-specific DNA binding, transcription cis-regulatory region binding","DEGs"
"Chir06Ox-b31270.2","AT5G07700","AtMYB76",0.333533566870486,0.154,0.005,0,0,"Yes","MYB","DNA-binding transcription factor activity, nucleus, regulation of glucosinolate biosynthetic process, response to insect, response to water deprivation, response to wounding, transcription cis-regulatory region binding","DEGs"
"Chir04Ox-b10040.2","AT2G28510","AT2G28510.1",0.324466756023303,0.277,0.092,2.6557683668885e-84,5.22124060930279e-80,"Yes","Dof","DNA-binding transcription factor activity, nucleolus, nucleus, regulation of DNA-templated transcription, transcription cis-regulatory region binding, zinc ion binding","DEGs"
