"gene_ID","AT_ID","Gene_code_name","avg_log2FC","pct.1","pct.2","p_val","p_val_adj","TF","TF_family","Gene_functions","source"
"Chir03Ox-b00610.2","AT3G01500","CA1",1.4841649629216,0.712,0.345,0,0,NA,NA,"apoplast, carbon utilization, carbonate dehydratase activity, chloroplast, chloroplast envelope, chloroplast stroma, chloroplast thylakoid membrane, cytoplasm, cytosol, mRNA binding, negative regulation of stomatal complex development, photosynthesis, plasma membrane, regulation of stomatal movement, response to carbon dioxide, response to cold, stromule, thylakoid, zinc ion binding","DEGs"
"Chir01Ox-b08930.2","AT1G09340","CRB",1.13577549215335,0.948,0.622,0,0,NA,NA,"apoplast, cellular response to water deprivation, chloroplast, chloroplast envelope, chloroplast organization, chloroplast stroma, circadian rhythm, cytosol, DNA binding, extracellular region, Golgi apparatus, heteropolysaccharide binding, monosaccharide metabolic process, mRNA binding, peroxisome, plant-type vacuole, plasmodesma, plastid translation, plastid-encoded plastid RNA polymerase complex, plastoglobule, positive regulation of DNA-templated transcription, positive regulation of translation, protein binding, regulation of gene expression, response to cold, response to wounding, ribosome, RNA binding, rRNA processing, stromule","DEGs"
"Chir05Ox-b05320.2",NA,NA,0.89637163802887,0.962,0.651,0,0,NA,NA,NA,"DEGs"
"Chir02Ox-b21810.2","AT1G74880","NDH-O",0.872958786184514,0.946,0.532,0,0,NA,NA,"chloroplast, chloroplast thylakoid membrane, mitochondrion, NAD(P)H dehydrogenase complex (plastoquinone), oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor, plasma membrane","DEGs"
"Chir04Ox-b09790.2",NA,NA,0.792507880164549,0.95,0.565,0,0,NA,NA,NA,"DEGs"
"Chir06Ox-b15430.2","AT5G24314","PDE225",0.732321552151461,0.953,0.645,0,0,NA,NA,"chloroplast, chloroplast nucleoid, chloroplast organization, nucleus, plastid transcription, plastid-encoded plastid RNA polymerase complex, protein binding, response to light stimulus, thylakoid membrane organization","DEGs"
"Chir01Ox-b23520.2","AT1G23740","AOR",0.71284517662326,0.885,0.51,0,0,NA,NA,"2-alkenal reductase (NADP+) activity, apoplast, chloroplast, chloroplast envelope, chloroplast stroma, enone reductase activity, nucleus, response to cold, stromule, thylakoid, zinc ion binding","DEGs"
"Chir03Ox-b20570.2",NA,NA,0.649356495995599,0.928,0.586,0,0,NA,NA,NA,"DEGs"
"Chir03Ox-b28600.2","AT2G13360","AGT",0.642288047633237,0.825,0.5,0,0,NA,NA,"alanine-glyoxylate transaminase activity, apoplast, chloroplast, chloroplast stroma, cytosol, glycine biosynthetic process, by transamination of glyoxylate, mitochondrion, mRNA binding, peroxisome, photorespiration, plasma membrane, serine-glyoxylate transaminase activity, serine-pyruvate transaminase activity","DEGs"
"Chir01Ox-b40880.2",NA,NA,0.594525497611779,0.727,0.359,0,0,NA,NA,NA,"DEGs"
