"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir02Ox-b14840.2",0,0.250833836079263,0.246,0.048,0,"AT1G68520","Yes","CO-like","BBX14","DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription, transcription cis-regulatory region binding, zinc ion binding"
"Chir05Ox-b23870.2",0,0.283407461792124,0.4,0.115,0,"AT3G58070","Yes","C2H2","AT3G58070.1","DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, response to gibberellin, transcription cis-regulatory region binding, trichome branching, trichome differentiation"
"Chir07Ox-b23230.2",0,0.296304143226247,0.399,0.126,0,"AT4G26150","Yes","GATA","GATA22","chloroplast elongation, chloroplast organization, circadian rhythm, cytokinin-activated signaling pathway, DNA-binding transcription factor activity, gibberellic acid mediated signaling pathway, negative regulation of flower development, negative regulation of gibberellic acid mediated signaling pathway, negative regulation of seed germination, nucleus, plant organ senescence, positive regulation of chlorophyll biosynthetic process, protein binding, regulation of carbohydrate utilization, regulation of chlorophyll biosynthetic process, regulation of DNA-templated transcription, regulation of gene expression, regulation of photoperiodism, flowering, regulation of seed development, regulation of seed germination, response to auxin, response to cytokinin, response to gibberellin, response to light stimulus, response to nitrate, response to red light, transcription cis-regulatory region binding, zinc ion binding"
"Chir01Ox-b14670.2",0,0.372407227924345,0.562,0.182,0,"AT1G14600","Yes","G2-like","AT1G14600.1","DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription"
"Chir05Ox-b01090.2",0,0.315169890666929,0.561,0.214,0,"AT2G02060","Yes","G2-like","F14H20.13","DNA-binding transcription factor activity, mitochondrion, nucleus, protein binding, regulation of DNA-templated transcription"
"Chir06Ox-b11160.2",8.70515563891263e-224,0.349929975448269,0.676,0.375,1.71143359861022e-219,"AT5G49450","Yes","bZIP","AtbZIP1","anther dehiscence, cellular response to glucose stimulus, cellular response to starvation, DNA-binding transcription factor activity, nucleus, positive regulation of DNA-templated transcription, protein binding, protein heterodimerization activity, regulation of cellular amino acid metabolic process, response to bacterium, response to osmotic stress, response to salt stress, sequence-specific DNA binding, sugar mediated signaling pathway, transcription cis-regulatory region binding"
"Chir01Ox-b25290.2",1.41610018804301e-247,0.365307220770818,0.698,0.392,2.78405296969256e-243,"AT1G25440","Yes","CO-like","BBX15","DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, zinc ion binding"
"Chir08Ox-b25970.2",2.51160810315109e-163,0.254941083270252,0.698,0.462,4.93782153079504e-159,"AT5G63420","Yes","Trihelix","AtRNJ","5'-3' exonuclease activity, auxin transport, chloroplast, chloroplast organization, embryo development ending in seed dormancy, endonuclease activity, longitudinal axis specification, mRNA binding, nucleus, plastid, response to light stimulus"
"Chir05Ox-b01580.2",1.50354711506994e-210,0.317261681777249,0.798,0.57,2.95597362822751e-206,"AT2G02740","Yes","Whirly","ATWHY3","chloroplast, chloroplast nucleoid, chloroplast stroma, defense response, DNA binding, DNA repair, mitochondrion, mRNA binding, regulation of DNA-templated transcription, single-stranded DNA binding"
"Chir01Ox-b14440.2",7.57211222778338e-296,0.437966441310187,0.959,0.792,1.48867726398221e-291,"AT1G14410","Yes","Whirly","ATWHY1","chloroplast, chloroplast nucleoid, defense response, DNA binding, DNA repair, extracellular region, mRNA binding, negative regulation of telomere maintenance via telomerase, regulation of DNA-templated transcription, single-stranded DNA binding, telomeric DNA binding"
