"gene_ID","AT_ID","Gene_code_name","avg_log2FC","pct.1","pct.2","p_val","p_val_adj","TF","TF_family","Gene_functions","source"
"Chir02Ox-b27910.2","AT1G80080","TMM",3.3863193604321,0.962,0.065,0,0,NA,NA,"asymmetric cell division, cellular response to abscisic acid stimulus, defense response to fungus, membrane, peptide binding, protein binding, receptor serine/threonine kinase binding, regulation of antifungal innate immune response, response to abscisic acid, signal transduction, stomatal complex formation, stomatal complex morphogenesis, stomatal complex patterning, trichome morphogenesis","DEGs"
"Chir04Ox-b28190.2","AT2G45400","AT2G45400.1",1.38686795438521,0.592,0.087,0,0,NA,NA,"brassinosteroid biosynthetic process, brassinosteroid metabolic process, cytoplasm, flavonoid biosynthetic process, nucleus, oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor, regulation of brassinosteroid biosynthetic process, response to absence of light","DEGs"
"Chir07Ox-b15930.2","AT4G18970","AT4G18970.1",1.25237901940915,0.626,0.116,0,0,NA,NA,"extracellular region, hydrolase activity, acting on ester bonds","DEGs"
"Chir06Ox-b28110.2","AT5G11160","APT5",1.2031630392548,0.718,0.145,0,0,NA,NA,"adenine phosphoribosyltransferase activity, adenine salvage, AMP salvage, carboxylic acid metabolic process, cellular lipid metabolic process, cytoplasm, cytosol, flower development, growth, lipid biosynthetic process, meristem maintenance, phyllome development, small molecule metabolic process","DEGs"
"Chir01Ox-b36120.2","AT1G47480","AT1G47480.1",1.18959669963758,0.841,0.178,0,0,NA,NA,"aromatic amino acid metabolic process, cellular biogenic amine metabolic process, methyl indole-3-acetate esterase activity, nucleus, organic acid biosynthetic process","DEGs"
"Chir06Ox-b05390.2","AT5G43870","AT5G43870.1",1.26790954132992,0.831,0.193,0,0,NA,NA,"auxin-activated signaling pathway, leaf vascular tissue pattern formation, nucleus, phloem or xylem histogenesis, phosphatidylinositol binding, post-Golgi vesicle-mediated transport, response to light stimulus, signal transduction, trans-Golgi network","DEGs"
"Chir01Ox-b14090.2",NA,NA,1.58127932989023,0.837,0.201,0,0,NA,NA,NA,"DEGs"
"Chir06Ox-b02270.2","AT5G45950","AT5G45950.1",1.31356825511294,0.915,0.205,0,0,NA,NA,"extracellular region, hydrolase activity, acting on ester bonds","DEGs"
"Chir06Ox-b03110.2","AT5G45280","AT5G45280.1",1.3367509942163,0.724,0.206,0,0,NA,NA,"cell wall organization, extracellular region, pectin acetylesterase activity, plant-type cell wall, plasma membrane, plasmodesma","DEGs"
"Chir07Ox-b19260.2","AT4G22570","APT3",1.33832646524185,0.915,0.207,0,0,NA,NA,"adenine phosphoribosyltransferase activity, adenine salvage, AMP salvage, cytoplasm, cytosol","DEGs"
