"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir02Ox-b22430.2",6.46943301376895e-275,0.280382155377279,0.126,0.012,1.27189053050698e-270,"AT1G75490","Yes","ERF","F1B16.21","DNA-binding transcription factor activity, nucleus, positive regulation of DNA-templated transcription, response to stress, transcription cis-regulatory region binding"
"Chir06Ox-b26410.2",0,0.315425482175298,0.174,0.012,0,"AT5G13080","Yes","WRKY","WRKY75","atrichoblast differentiation, DNA-binding transcription factor activity, lateral root development, negative regulation of transcription by RNA polymerase II, nucleus, protein binding, regulation of DNA-templated transcription in response to stress, regulation of response to nutrient levels, RNA polymerase II cis-regulatory region sequence-specific DNA binding, transcription cis-regulatory region binding"
"Chir06Ox-b31640.2",0,0.406104665880767,0.139,0.012,0,"AT5G07310","Yes","ERF","AT5G07310.1","callus formation, DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, response to light stimulus"
"Chir08Ox-b24390.2",0,0.508546112688452,0.206,0.014,0,"AT5G61890","Yes","ERF","AT5G61890.1","defense response to fungus, DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
"Chir07Ox-b22440.2",7.70969587951571e-291,0.271337128389781,0.17,0.021,1.51572620991279e-286,"AT4G25410","Yes","bHLH","T30C3.80","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein dimerization activity, regulation of DNA-templated transcription, regulation of transcription by RNA polymerase II, RNA polymerase II transcription regulator complex, RNA polymerase II transcription regulatory region sequence-specific DNA binding"
"Chir06Ox-b25450.2",0,1.19663482448734,0.293,0.024,0,"AT5G14000","Yes","NAC","anac084","carboxylic acid biosynthetic process, cellular catabolic process, cellular lipid metabolic process, DNA binding, DNA-binding transcription factor activity, lipid biosynthetic process, nucleus, organic cyclic compound catabolic process, organic hydroxy compound metabolic process, regulation of DNA-templated transcription, response to salt stress, secondary metabolic process, transcription cis-regulatory region binding"
"Chir04Ox-b23090.2",4.80824592628269e-261,0.286989847663615,0.172,0.025,9.45301149107176e-257,"AT2G40340","Yes","ERF","DREB2C","DNA-binding transcription factor activity, heat acclimation, nucleus, positive regulation of DNA-templated transcription, protein binding, regulation of DNA-templated transcription, response to abscisic acid, response to stress, transcription cis-regulatory region binding"
"Chir04Ox-b30120.2",0,0.398198496340662,0.25,0.027,0,"AT2G47190","Yes","MYB","ATMYB2","calmodulin binding, cellular response to phosphate starvation, DNA binding, DNA-binding transcription factor activity, nucleus, positive regulation of DNA-templated transcription, regulation of DNA-templated transcription, response to abscisic acid, response to salt stress, response to water deprivation, RNA polymerase II cis-regulatory region sequence-specific DNA binding, sequence-specific DNA binding, transcription cis-regulatory region binding"
"Chir06Ox-b26160.2",2.36117477826844e-291,0.503479404295772,0.19,0.027,4.64206961407575e-287,"AT5G13330","Yes","ERF","AT5G13330.1","cellular response to freezing, DNA-binding transcription factor activity, glucosinolate metabolic process, nucleus, positive regulation of DNA-templated transcription, response to abscisic acid, response to ethylene, response to jasmonic acid, response to salicylic acid, response to salt stress, response to water deprivation, transcription cis-regulatory region binding"
"Chir02Ox-b12090.2",9.09399983571819e-97,0.271886598191504,0.118,0.029,1.7878803677022e-92,"AT1G66230","Yes","MYB","MYB20","cell differentiation, cis-regulatory region sequence-specific DNA binding, DNA-binding transcription factor activity, L-phenylalanine biosynthetic process, negative regulation of DNA-templated transcription, nucleus, positive regulation of DNA-templated transcription, positive regulation of response to salt stress, regulation of lignin biosynthetic process, regulation of phenylpropanoid metabolic process, regulation of secondary cell wall biogenesis, transcription cis-regulatory region binding"
"Chir02Ox-b02280.2",4.44805208940677e-221,0.321722987677475,0.18,0.032,8.74487040777372e-217,"AT1G62990","Yes","TALE","KNAT7","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, mucilage biosynthetic process, mucilage extrusion from seed coat, negative regulation of DNA-templated transcription, nucleus, regulation of secondary cell wall biogenesis, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding, seed coat development, seed growth, transcription cis-regulatory region binding, xylem development"
"Chir06Ox-b04860.2",2.19300346913983e-112,0.264931229505093,0.138,0.034,4.31144482032891e-108,"AT5G44260","Yes","C3H","AtTZF5","anatomical structure maturation, carbohydrate biosynthetic process, carbohydrate metabolic process, catabolic process, cell wall biogenesis, cellular polysaccharide metabolic process, cytoplasmic stress granule, DNA-binding transcription factor activity, multicellular organismal reproductive process, nucleus, P-body, protein binding, response to hypoxia, seed development, small molecule metabolic process"
"Chir02Ox-b15930.2",2.24059422446651e-166,0.390344197478414,0.174,0.039,4.40500824530115e-162,"AT1G69490","Yes","NAC","ANAC029","DNA-binding transcription factor activity, embryo development ending in seed dormancy, flower development, fruit ripening, leaf senescence, multidimensional cell growth, nucleus, protein binding, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
"Chir04Ox-b11890.2",0,0.620091303912099,0.403,0.046,0,"AT2G30250","Yes","WRKY","WRKY25","cellular heat acclimation, cellular response to heat, DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, response to cold, response to osmotic stress, response to salt stress, sequence-specific DNA binding"
"Chir02Ox-b00470.2",0,0.425229563603707,0.257,0.048,0,"AT1G64380","Yes","ERF","AT1G64380.1","DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription"
"Chir03Ox-b06920.2",1.45315865999448e-261,0.329585766342148,0.244,0.05,2.85690992554915e-257,"AT3G07340","Yes","bHLH","CIB3","DNA-binding transcription factor activity, nucleus, protein dimerization activity, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
"Chir07Ox-b35940.2",1.16294081147997e-162,0.709935938074085,0.218,0.059,2.28634163536962e-158,"AT4G39780","Yes","ERF","ERF60","defense response, DNA binding, DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, response to light stimulus, sequence-specific DNA binding, transcription cis-regulatory region binding"
"Chir06Ox-b08870.2",0,0.568815177398839,0.331,0.064,0,"AT5G48150","Yes","GRAS","PAT1","callus formation, cytoplasm, DNA-binding transcription factor activity, nucleus, photomorphogenesis, protein binding, red, far-red light phototransduction, regulation of DNA-templated transcription, sequence-specific DNA binding, transcription cis-regulatory region binding"
"Chir04Ox-b20710.2",0,0.48613833031122,0.367,0.065,0,"AT2G38250","Yes","Trihelix","AT2G38250.1","DNA-binding transcription factor activity, mediator complex, nucleolus, nucleus, protein binding, regulation of DNA-templated transcription, sequence-specific DNA binding"
"Chir02Ox-b23970.2",0,0.513850941922442,0.305,0.066,0,"AT1G76890","Yes","Trihelix","AT-GT2","developmental growth, DNA-binding transcription factor activity, nucleus, phosphate-containing compound metabolic process, porphyrin-containing compound metabolic process, protein binding, regulation of DNA-templated transcription, response to bacterium, response to lipid, response to radiation"
"Chir03Ox-b31220.2",5.24067629746594e-161,0.763431939041785,0.233,0.066,1.0303169600818e-156,"AT2G17040","Yes","NAC","anac036","DNA binding, DNA-binding transcription factor activity, inflorescence morphogenesis, leaf morphogenesis, negative regulation of cell size, nucleus, regulation of DNA-templated transcription"
"Chir02Ox-b16020.2",1.01414990168e-155,0.441786506296228,0.241,0.073,1.99381870670289e-151,"AT1G69570","Yes","Dof","CDF5","DNA binding, DNA-binding transcription factor activity, negative regulation of long-day photoperiodism, flowering, negative regulation of short-day photoperiodism, flowering, nucleus, regulation of DNA-templated transcription"
"Chir03Ox-b00140.2",0,0.854272329592542,0.456,0.073,0,"AT3G01970","Yes","WRKY","WRKY45","DNA-binding transcription factor activity, nucleus, phosphate ion transport, protein binding, regulation of DNA-templated transcription, transcription cis-regulatory region binding, transcription factor binding"
