"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir01Ox-b11000.2",0,0.261491563038434,0.114,0.001,0,NA,NA,NA,NA,NA
"Chir04Ox-b00760.2",0,0.368769349131834,0.108,0.001,0,"AT2G21560",NA,NA,"F2G1.17","molecular_function, nucleus, response to light stimulus, response to red or far red light"
"Chir05Ox-b19300.2",0,0.255065807212871,0.126,0.001,0,"AT3G57010",NA,NA,"F24I3.90","biosynthetic process, cell differentiation, chloroplast, endoplasmic reticulum, plant epidermis development, response to abscisic acid, response to lipid, response to osmotic stress, response to water deprivation, root morphogenesis"
"Chir01Ox-b30110.2",0,0.262838375066974,0.141,0.002,0,"AT1G31580",NA,NA,"ECS1","defense response, mitochondrion, molecular_function, plant-type cell wall, response to bacterium, response to light stimulus"
"Chir01Ox-b44730.2",0,0.35250962719724,0.12,0.002,0,"AT1G54330","Yes","NAC","ANAC020","DNA-binding transcription factor activity, nucleus, pattern specification process, regulation of DNA-templated transcription, tissue development, transcription cis-regulatory region binding"
"Chir03Ox-b14400.2",0,1.07083463219721,0.118,0.002,0,"AT3G14780",NA,NA,"AT3G14780.1","biological_process, glucosyltransferase activity, nucleus, plasma membrane"
"Chir06Ox-b13350.2",0,0.294856454204925,0.179,0.002,0,NA,NA,NA,NA,NA
"Chir07Ox-b15200.2",0,0.610268819981549,0.124,0.002,0,"AT4G18340",NA,NA,"AT4G18340.2","carbohydrate metabolic process, chloroplast, defense response to other organism, extracellular region, glucan endo-1,3-beta-D-glucosidase activity, regulation of defense response, response to chitin, signal transduction"
"Chir07Ox-b20360.2",0,0.294706747549365,0.174,0.002,0,"AT4G23410",NA,NA,"AT4G23410.1","auxin-activated signaling pathway, extracellular region, organ growth, plasmodesma"
"Chir07Ox-b25650.2",0,0.354389443884626,0.138,0.002,0,"AT4G28410",NA,NA,"RSA1","amino acid metabolic process, biosynthetic process, cytoplasm, cytosol, L-tyrosine:2-oxoglutarate aminotransferase activity, pyridoxal phosphate binding, transaminase activity, tyrosine catabolic process"
"Chir08Ox-b02170.2",0,0.683994080940679,0.192,0.002,0,NA,NA,NA,NA,NA
