"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir03Ox-b16250.2",3.0803926179726e-19,0.333550515859907,0.468,0.289,5.50835807945861e-15,"AT3G16470",NA,NA,"JAL35","carbohydrate binding, chloroplast, cytoplasm, cytosol, nucleus, plant-type vacuole, plasmodesma, protein binding, response to jasmonic acid, response to wounding, vegetative to reproductive phase transition of meristem"
"Chir04Ox-b21900.2",1.06886294931253e-19,0.339669312126447,0.498,0.338,1.91134072596067e-15,NA,NA,NA,NA,NA
"Chir06Ox-b02660.2",0.162287274990463,0.26939762562771,0.414,0.342,1,"AT5G45630",NA,NA,"MRA19.3","cellular response to hypoxia, molecular_function, multicellular organismal reproductive process, nucleus, response to bacterium, response to salt stress, response to water deprivation, seed development"
"Chir05Ox-b14380.2",4.32214522413346e-106,0.611725125737605,0.691,0.345,7.72886008979546e-102,"AT3G49360",NA,NA,"PGL2","6-phosphogluconolactonase activity, carbohydrate metabolic process, cytoplasm, cytosol, pentose-phosphate shunt, oxidative branch, plant-type vacuole"
"Chir02Ox-b06660.2",5.35915417422284e-52,0.316750256705427,0.671,0.407,9.58323949434528e-48,"AT1G59740",NA,NA,"NPF4.3","cellular response to oxygen-containing compound, defense response to bacterium, glycosyl compound metabolic process, oligopeptide transport, photomorphogenesis, response to fungus, response to nematode, response to wounding, secondary metabolic process, sulfur compound biosynthetic process, transmembrane transport, transmembrane transporter activity"
"Chir03Ox-b15590.2",3.6596263374449e-31,0.274225365188204,0.626,0.435,6.54414381661897e-27,"AT3G15840",NA,NA,"PIFI","cellular heat acclimation, chloroplast, chloroplast stroma, chlororespiration, cytosol, molecular_function, nonphotochemical quenching, thylakoid"
"Chir01Ox-b30630.2",8.44284830103197e-29,0.278541588033018,0.632,0.448,1.50975013319054e-24,"AT1G32080",NA,NA,"AtLrgB","cellular response to water deprivation, chloroplast, chloroplast envelope, chloroplast inner membrane, chloroplast organization, lateral root development, response to abscisic acid, stomatal movement"
"Chir03Ox-b00610.2",3.25911293223415e-113,1.12619739666448,0.819,0.471,5.8279457454211e-109,"AT3G01500",NA,NA,"CA1","apoplast, carbon utilization, carbonate dehydratase activity, chloroplast, chloroplast envelope, chloroplast stroma, chloroplast thylakoid membrane, cytoplasm, cytosol, mRNA binding, negative regulation of stomatal complex development, photosynthesis, plasma membrane, regulation of stomatal movement, response to carbon dioxide, response to cold, stromule, thylakoid, zinc ion binding"
"Chir01Ox-b18780.2",5.85659579948905e-43,0.381664408064659,0.683,0.494,1.04727646086463e-38,"AT1G18730",NA,NA,"NDF6","chloroplast, chloroplast thylakoid membrane, molecular_function, NAD(P)H dehydrogenase complex (plastoquinone), photosynthetic electron transport in photosystem I"
"Chir02Ox-b20340.2",1.2330395532918e-221,1.59491784260539,0.837,0.497,2.2049213291964e-217,NA,NA,NA,NA,NA
"Chir05Ox-b05920.2",0,2.74578332907941,0.927,0.498,0,"AT3G28220",NA,NA,"AT3G28220.1","alpha-amino acid metabolic process, amine metabolic process, cellular component assembly, chloroplast envelope, cytosol, nucleus, plant-type vacuole, response to jasmonic acid, response to wounding, secondary metabolic process"
"Chir07Ox-b25040.2",7.58399120584604e-50,0.311901931210843,0.643,0.507,1.35616930742939e-45,"AT4G27860",NA,NA,"MEB1","cellular manganese ion homeostasis, endoplasmic reticulum, ER body, intracellular sequestering of iron ion, iron ion transmembrane transporter activity, manganese ion transmembrane transporter activity, membrane, nucleus, protein binding"
"Chir05Ox-b23870.2",2.39030014042286e-96,0.273004918637464,0.765,0.523,4.27433471110416e-92,"AT3G58070","Yes","C2H2","AT3G58070.1","DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, response to gibberellin, transcription cis-regulatory region binding, trichome branching, trichome differentiation"
"Chir02Ox-b20100.2",2.55562171482463e-18,0.263502990834671,0.574,0.527,4.5699627504494e-14,"AT1G73325",NA,NA,"AT1G73325.1","alpha-amino acid metabolic process, defense response to other organism, extracellular region, flavonoid biosynthetic process, response to jasmonic acid, response to wounding"
"Chir06Ox-b36010.2",2.3756379899736e-40,0.367485177584555,0.679,0.531,4.24811585367078e-36,"AT5G02940",NA,NA,"AT5G02940.1","amino acid metabolic process, chloroplast, chloroplast envelope, indole-containing compound metabolic process, mitochondrion, monocarboxylic acid biosynthetic process, plastid membrane, potassium ion transport, protein-containing complex assembly, response to jasmonic acid, response to light stimulus, response to wounding"
"Chir01Ox-b29720.2",1.65897968787092e-146,0.321003534948167,0.821,0.534,2.96658747785077e-142,"AT1G31120",NA,NA,"AT1G31120.1","cytoplasm, membrane, potassium ion transmembrane transport, potassium ion transmembrane transporter activity, potassium ion transport"
"Chir01Ox-b14150.2",1.09291612401639e-48,0.30492657922924,0.738,0.535,1.9543526129661e-44,"AT1G14150",NA,NA,"PQL1","calcium ion binding, chloroplast, chloroplast thylakoid, chloroplast thylakoid lumen, chloroplast thylakoid membrane, electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity, extrinsic component of membrane, nitrite reductase complex [NAD(P)H], photosynthetic electron transport chain, photosystem II oxygen evolving complex"
"Chir05Ox-b28800.2",1.53518812315506e-10,0.253755099650629,0.586,0.535,2.74522340182588e-06,"AT3G63160",NA,NA,"OEP7.2","cellular catabolic process, chloroplast, chloroplast envelope, chloroplast outer membrane, chloroplast thylakoid membrane, cytosol, mRNA binding, organic substance catabolic process, plastid outer membrane, response to light stimulus, stromule, tetrapyrrole metabolic process, thylakoid"
"Chir07Ox-b03660.2",5.87323589413022e-50,0.360150717094749,0.738,0.548,1.05025204258837e-45,"AT5G39210",NA,NA,"CRR7","chloroplast, chloroplast stroma, membrane, molecular_function, NAD(P)H dehydrogenase complex (plastoquinone), nucleus"
"Chir03Ox-b19640.2",3.32086666550301e-24,0.25713353877671,0.676,0.554,5.93837377125249e-20,"AT3G19800",NA,NA,"DUF177B","molecular_function, negative regulation of cellular biosynthetic process, nucleus, protein-containing complex assembly, regulation of transcription by RNA polymerase II, response to light intensity, response to red or far red light"
"Chir06Ox-b22200.2",1.28901799262322e-49,0.258102705995909,0.74,0.561,2.30502197440885e-45,"AT5G17165",NA,NA,NA,"carbohydrate derivative metabolic process, molecular_function, nucleus, porphyrin-containing compound metabolic process, regulation of biological quality, response to inorganic substance, response to light intensity"
"Chir06Ox-b15290.2",8.35632172993167e-46,0.671470261327771,0.7,0.569,1.49427745174638e-41,"AT5G24420",NA,NA,"PGL5","6-phosphogluconolactonase activity, carbohydrate metabolic process, cytoplasm, cytosol, pentose-phosphate shunt, oxidative branch"
"Chir05Ox-b29240.2",0,2.13729990069707,0.963,0.57,0,"AT3G45140",NA,NA,"AT3G45140.2","chloroplast, chloroplast envelope, chloroplast stroma, chloroplast thylakoid membrane, cytoplasm, cytosol, green leaf volatile biosynthetic process, jasmonic acid biosynthetic process, linoleate 13S-lipoxygenase activity, lipid oxidation, mRNA binding, oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen, oxylipin biosynthetic process, protein binding, response to bacterium, response to fungus, response to herbivore, response to jasmonic acid, response to other organism, response to water deprivation, response to wounding, salicylic acid binding"
"Chir06Ox-b04290.2",4.45223338662657e-72,0.273290595920915,0.806,0.571,7.96148374196564e-68,"AT5G44600",NA,NA,"K15C23.4","biological_process, chloroplast, molecular_function"
"Chir01Ox-b05100.2",5.04158874881002e-48,0.342002303843966,0.771,0.572,9.01536900062207e-44,"AT1G05835",NA,NA,NA,"cell fate determination, cellular_component, molecular_function, plant-type cell wall organization or biogenesis, tissue development"
"Chir01Ox-b06870.2",2.29983446239304e-28,0.263554225881499,0.716,0.573,4.11256398565123e-24,NA,NA,NA,NA,NA
"Chir01Ox-b41230.2",5.31775213447253e-203,1.98313692580261,0.858,0.575,9.50920436686377e-199,"AT1G52400",NA,NA,"BGL1","abscisic acid glucose ester beta-glucosidase activity, abscisic acid metabolic process, beta-glucosidase activity, carbohydrate metabolic process, chloroplast, defense response to fungus, endoplasmic reticulum, ER body, extracellular region, glucosinolate catabolic process, identical protein binding, nucleus, peroxisome, plant-type vacuole, plasmodesma, positive regulation of abscisic acid-activated signaling pathway, regulation of stomatal movement, response to abscisic acid, response to insect, response to salt stress, response to water deprivation, water homeostasis"
"Chir06Ox-b29650.2",1.85575729757327e-92,0.554009938346736,0.852,0.584,3.31846519952052e-88,NA,NA,NA,NA,NA
"Chir01Ox-b18380.2",8.67698236936878e-39,0.273756721238906,0.758,0.585,1.55161798729053e-34,"AT1G18360",NA,NA,"AT1G18360.1","acylglycerol lipase activity, chloroplast, lipase activity, membrane, porphyrin-containing compound metabolic process, shoot system development"
"Chir04Ox-b16990.2",3.0851085586712e-55,0.435589214926542,0.743,0.589,5.51679112461584e-51,"AT2G34810",NA,NA,"AT2G34810.1","cytoplasm, FAD binding, plant-type cell wall, response to jasmonic acid, response to wounding"
"Chir01Ox-b08520.2",3.55231582275911e-49,0.347790361844532,0.752,0.594,6.35225115425784e-45,"AT1G08980",NA,NA,"ATAMI1","amidase activity, auxin biosynthetic process, chloroplast, cytoplasm, cytosol, extracellular region, hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, indoleacetamide hydrolase activity, indoleacetic acid biosynthetic process, nucleoplasm"
"Chir06Ox-b11160.2",3.54023649168519e-83,0.564116468005368,0.846,0.595,6.33065089443145e-79,"AT5G49450","Yes","bZIP","AtbZIP1","anther dehiscence, cellular response to glucose stimulus, cellular response to starvation, DNA-binding transcription factor activity, nucleus, positive regulation of DNA-templated transcription, protein binding, protein heterodimerization activity, regulation of cellular amino acid metabolic process, response to bacterium, response to osmotic stress, response to salt stress, sequence-specific DNA binding, sugar mediated signaling pathway, transcription cis-regulatory region binding"
"Chir01Ox-b41240.2",7.25225194808359e-263,1.63112822962359,0.916,0.597,1.29684769335631e-258,"AT1G52410",NA,NA,"AtTSA1","calcium ion binding, chloroplast, chloroplast thylakoid membrane, defense response to fungus, nucleus, peroxisome, photomorphogenesis, plant-type vacuole, protein binding, secretory vesicle"
"Chir04Ox-b10800.2",1.15286332064342e-136,0.395874994217884,0.846,0.597,2.06155018997456e-132,"AT2G29090",NA,NA,"CYP707A2","(+)-abscisic acid 8'-hydroxylase activity, abscisic acid catabolic process, abscisic acid metabolic process, chloroplast, heme binding, iron ion binding, mitochondrion, monooxygenase activity, oxidoreductase activity, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, release of seed from dormancy, response to red light, response to red or far red light, sterol metabolic process"
"Chir05Ox-b21860.2",2.80776779118645e-80,0.270453440748236,0.783,0.599,5.02085036419961e-76,"AT3G56220",NA,NA,"F18O21.180","DNA-binding transcription factor activity, mitochondrion, nucleus, protein dimerization activity, regulation of DNA-templated transcription, sequence-specific DNA binding"
"Chir03Ox-b09750.2",1.72907105288291e-43,0.27711728783357,0.779,0.602,3.09192485676522e-39,"AT3G10520",NA,NA,"AHB2","cytoplasm, cytosol, fatty acid metabolic process, heme binding, oxygen binding, oxygen carrier activity, oxygen transport, response to cytokinin, triglyceride biosynthetic process"
"Chir05Ox-b03710.2",0,2.80807447466563,0.978,0.607,0,NA,NA,NA,NA,NA
"Chir06Ox-b14980.2",2.42221257558219e-223,1.37616072576145,0.9,0.611,4.33140052765608e-219,NA,NA,NA,NA,NA
"Chir02Ox-b23150.2",1.46675966239512e-49,0.30538456709879,0.795,0.613,2.62285962829495e-45,"AT1G76100",NA,NA,"PETE1","chlorophyll biosynthetic process, chloroplast, chloroplast thylakoid lumen, copper ion binding, electron transfer activity, growth, lipid metabolic process, mitochondrion, organic hydroxy compound metabolic process, protein-containing complex assembly, response to light intensity, thylakoid, thylakoid lumen"
"Chir07Ox-b28790.2",4.19701462369719e-30,0.262833527683031,0.752,0.618,7.50510155009532e-26,"AT4G31530",NA,NA,"AT4G31530.1","chloroplast, chloroplast envelope, chloroplast stroma, nonphotochemical quenching, oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor, protein binding, stromal side of plastid thylakoid membrane"
"Chir07Ox-b25200.2",2.19380754493999e-29,0.270206631525185,0.729,0.625,3.92296665186169e-25,"AT4G28030",NA,NA,"GNAT7","chloroplast, N-acetyltransferase activity, response to light stimulus"
"Chir07Ox-b32520.2",1.4382310698757e-32,0.339575092290804,0.771,0.625,2.57184479915172e-28,"AT4G35090",NA,NA,"CAT2","catalase activity, cell death, cell redox homeostasis, cellular response to nitrogen starvation, cellular response to phosphate starvation, cellular response to sulfate starvation, cobalt ion binding, cytoplasm, cytosol, cytosolic ribosome, heme binding, hydrogen peroxide catabolic process, mitochondrion, nucleus, peroxisome, photoperiodism, plasma membrane, protein binding, response to cold, response to hydrogen peroxide, response to light stimulus, response to oxidative stress, stromule"
"Chir02Ox-b15810.2",2.26280362662427e-29,0.25471799549617,0.771,0.633,4.04634544512952e-25,"AT1G69370",NA,NA,"CM3","aromatic amino acid family biosynthetic process, chloroplast, chorismate metabolic process, chorismate mutase activity, cytoplasm, defense response to bacterium, plastid, prephenate(2-) biosynthetic process, protein homodimerization activity, tryptophan biosynthetic process"
"Chir03Ox-b08140.2",3.53248093280256e-58,0.340712909608805,0.809,0.636,6.31678240403753e-54,"AT3G08920",NA,NA,"STR10","biological_process, chloroplast, chloroplast envelope, chloroplast thylakoid, molecular_function, response to cold"
"Chir02Ox-b15240.2",4.30372612883662e-31,0.302523515672826,0.749,0.637,7.69592306358565e-27,"AT1G68840","Yes","RAV","RAP2.8","cellular response to hypoxia, DNA binding, DNA-binding transcription factor activity, negative regulation of DNA-templated transcription, nucleus, protein binding, transcription cis-regulatory region binding"
"Chir02Ox-b07130.2",1.74387503000215e-73,0.259388443380038,0.83,0.638,3.11839732864985e-69,NA,NA,NA,NA,NA
