"gene_ID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","AT_ID","TF","TF_family","Gene_code_name","Gene_functions"
"Chir07Ox-b12590.2",5.68879200425928e-214,0.366835747464363,0.434,0.006,1.01726978620164e-209,NA,NA,NA,NA,NA
"Chir02Ox-b16470.2",4.05953969972894e-58,0.357831871956606,0.39,0.04,7.25926889105529e-54,"AT1G69970",NA,NA,"AT1G69970.2","apoplast, cell-cell signaling involved in cell fate commitment, maintenance of root meristem identity, mitochondrion, phloem development, receptor serine/threonine kinase binding, regulation of cell differentiation"
"Chir01Ox-b11000.2",0,0.312025036809737,0.657,0.066,0,NA,NA,NA,NA,NA
"Chir05Ox-b19300.2",3.30983370965398e-147,0.305480135387505,0.512,0.078,5.91864463960325e-143,"AT3G57010",NA,NA,"F24I3.90","biosynthetic process, cell differentiation, chloroplast, endoplasmic reticulum, plant epidermis development, response to abscisic acid, response to lipid, response to osmotic stress, response to water deprivation, root morphogenesis"
"Chir04Ox-b10460.2",4.33721933400899e-40,0.382440346621284,0.458,0.086,7.75581561307488e-36,NA,NA,NA,NA,NA
"Chir08Ox-b25450.2",0,0.299346142122037,0.606,0.088,0,"AT5G62940","Yes","Dof","DOF5.6","DNA-binding transcription factor activity, nucleus, phloem or xylem histogenesis, positive regulation of DNA-templated transcription, procambium histogenesis, regulation of DNA-templated transcription, root radial pattern formation, transcription cis-regulatory region binding"
"Chir07Ox-b01940.2",0,0.272876557841702,0.614,0.09,0,"AT5G40630",NA,NA,"MNF13.18","mitochondrion, molecular_function, sulfur compound metabolic process"
"Chir02Ox-b18880.2",1.0994107760307e-150,0.663595609635843,0.514,0.095,1.9659663496981e-146,"AT1G72230",NA,NA,"T9N14.17","electron transfer activity, membrane"
"Chir08Ox-b22940.2",7.88984954900716e-59,0.504263638630212,0.399,0.095,1.41086289635346e-54,"AT5G60490",NA,NA,"AtFLA12","extracellular region, membrane, plant-type secondary cell wall biogenesis, plasma membrane, positive regulation of secondary cell wall biogenesis"
"Chir01Ox-b40900.2",1.31784666033272e-99,0.346654544637491,0.484,0.099,2.35657339800697e-95,NA,NA,NA,NA,NA
"Chir02Ox-b01840.2",0.0720042341969808,0.375085858059509,0.345,0.124,1,"AT1G63300",NA,NA,"F9N12.8","extracellular region, lipid biosynthetic process, molecular_function, monocarboxylic acid biosynthetic process, negative regulation of metabolic process, secondary metabolic process, terpenoid metabolic process"
"Chir07Ox-b15200.2",1.21646945717918e-289,0.473654117566082,0.563,0.125,2.1752906833278e-285,"AT4G18340",NA,NA,"AT4G18340.2","carbohydrate metabolic process, chloroplast, defense response to other organism, extracellular region, glucan endo-1,3-beta-D-glucosidase activity, regulation of defense response, response to chitin, signal transduction"
"Chir06Ox-b33210.2",0,0.377878587952535,0.665,0.127,0,"AT5G05790","Yes","MYB","AT5G05790.1","DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
"Chir04Ox-b29550.2",1.76447926859457e-187,0.612766376253687,0.475,0.13,3.1552418281008e-183,"AT2G46630",NA,NA,"T3A4.1","molecular_function, nucleus, tissue development"
"Chir03Ox-b00160.2",6.31355108232372e-88,0.394681846002276,0.513,0.146,1.12898920454113e-83,NA,NA,NA,NA,NA
"Chir07Ox-b36520.2",1.27556926155885e-84,0.336490218623645,0.521,0.147,2.28097295351953e-80,"AT4G39190",NA,NA,"T22F8.90","cellular_component, defense response to bacterium, defense response to fungus, embryo development ending in seed dormancy, molecular_function, response to jasmonic acid, response to nitrogen compound, response to oxidative stress, response to wounding, tissue development"
"Chir04Ox-b00760.2",3.47525684587336e-143,0.350102178043978,0.524,0.154,6.21445429179075e-139,"AT2G21560",NA,NA,"F2G1.17","molecular_function, nucleus, response to light stimulus, response to red or far red light"
"Chir04Ox-b22430.2",3.02015562296599e-93,0.435060757654647,0.506,0.155,5.40064228498779e-89,"AT2G39830",NA,NA,"AT2G39830.3","chloroplast, peptidase activity, phloem development, protein binding, regulation of DNA endoreduplication, root development, ubiquitin binding"
"Chir03Ox-b11140.2",0.0606938582214432,0.639321290463352,0.385,0.16,1,NA,NA,NA,NA,NA
"Chir07Ox-b30720.2",0.0159709981285576,0.454226711705086,0.266,0.165,1,"AT4G33420",NA,NA,"Prx47","extracellular region, heme binding, hydrogen peroxide catabolic process, peroxidase activity, plant-type cell wall, response to oxidative stress, response to stress"
"Chir01Ox-b22800.2",2.62726638863062e-11,0.382162753802972,0.356,0.17,4.69807775614928e-07,"AT1G23040",NA,NA,"F19G10.19","aging, cellular catabolic process, defense response to fungus, membrane, molecular_function, response to osmotic stress, response to water, small molecule metabolic process"
"Chir05Ox-b18600.2",0,1.05172647726712,0.662,0.17,0,"AT3G53100",NA,NA,"T4D2.30","hydrolase activity, acting on ester bonds"
"Chir01Ox-b11440.2",0.022028895024047,0.526412502650638,0.344,0.183,1,"AT1G11580",NA,NA,"ATPMEPCRA","cell wall modification, enzyme inhibitor activity, extracellular region, membrane, pectin catabolic process, pectinesterase activity, pectinesterase inhibitor activity, plant-type cell wall, plant-type vacuole, response to bacterium, rRNA N-glycosylase activity"
"Chir02Ox-b26600.2",9.47448436275549e-108,0.635513515033206,0.464,0.183,1.69422729374794e-103,"AT1G79430","Yes","G2-like","WDY","DNA-binding transcription factor activity, mitochondrion, nucleus, phloem development, positive regulation of DNA-templated transcription, protein binding, regulation of DNA-templated transcription, xylem development"
"Chir01Ox-b41180.2",0.349572273818056,0.331971811414814,0.344,0.186,1,"AT1G52342",NA,NA,NA,"cellular catabolic process, molecular_function, nucleus, response to inorganic substance, response to red or far red light"
"Chir02Ox-b15170.2",2.6122247565374e-20,0.476279588948596,0.407,0.187,4.67118030964018e-16,"AT1G68810","Yes","bHLH","T5L1","DNA-binding transcription factor activity, nucleus, protein dimerization activity, regulation of DNA-templated transcription"
"Chir05Ox-b22210.2",0.240678397698058,0.32863795530585,0.371,0.19,1,"AT3G56620",NA,NA,"UMAMIT10","abscisic acid-activated signaling pathway, plasma membrane, response to osmotic stress, response to water deprivation, response to wounding, transmembrane transporter activity"
"Chir08Ox-b02170.2",7.66404027933867e-206,0.749686375141969,0.591,0.192,1.37048368275134e-201,NA,NA,NA,NA,NA
"Chir06Ox-b10030.2",3.60725945946089e-148,0.259425303386375,0.574,0.193,6.45050136540796e-144,"AT5G48800",NA,NA,"K24G6.13","maintenance of meristem identity, meristem initiation, seed development, shoot system morphogenesis"
"Chir04Ox-b02290.2",4.89691544273722e-44,0.288805968525113,0.445,0.195,8.75666419470269e-40,NA,NA,NA,NA,NA
"Chir05Ox-b04350.2",1.40700545719723e-28,0.313436830833817,0.345,0.197,2.51600715856008e-24,"AT3G26960",NA,NA,"MOJ10.4","extracellular region, molecular_function, pattern specification process, response to light stimulus, shoot system development"
"Chir01Ox-b34720.2",0,0.467734946620188,0.688,0.199,0,"AT1G43650",NA,NA,"UMAMIT22","chloroplast, indole-containing compound metabolic process, plant-type secondary cell wall biogenesis, plasma membrane, response to water deprivation, response to wounding, transmembrane transporter activity"
"Chir06Ox-b16370.2",4.52978764496705e-24,0.500197164196242,0.46,0.205,8.10016626673008e-20,"AT5G23360",NA,NA,"MKD15.22","biological_process, chloroplast, molecular_function"
"Chir06Ox-b36310.2",2.68662139113574e-76,0.508624232244617,0.513,0.206,4.80421637162894e-72,"AT5G02640",NA,NA,"T22P11.230","cell wall biogenesis, molecular_function, nucleus, plant-type cell wall organization or biogenesis, positive regulation of cellular process, regulation of cellular component biogenesis, response to abscisic acid, response to water deprivation, tissue development"
"Chir05Ox-b00650.2",0,0.29645887753234,0.729,0.207,0,"AT2G01660",NA,NA,"PDLP6","extracellular region, molecular_function, oxoacid metabolic process, plasmodesma"
"Chir05Ox-b25480.2",1.51307420314448e-167,0.260889049125662,0.594,0.213,2.70567929006296e-163,"AT3G59680",NA,NA,"AT3G59680.1","mitochondrion, tissue development"
"Chir08Ox-b05320.2",2.56742452341427e-217,1.40483362968228,0.576,0.213,4.5910685327694e-213,NA,NA,NA,NA,NA
"Chir04Ox-b27610.2",7.85124003208809e-145,0.435525711950495,0.561,0.215,1.40395874253799e-140,"AT2G44790",NA,NA,"AT2G44790.1","alpha-amino acid metabolic process, cellular catabolic process, cellular lipid metabolic process, defense response to bacterium, defense response to fungus, electron transfer activity, extracellular region, indole-containing compound biosynthetic process, membrane, plasma membrane, plasmodesma, regulation of defense response, response to light intensity, response to organic cyclic compound, response to oxidative stress, response to water deprivation, response to wounding, root morphogenesis, toxin metabolic process"
"Chir03Ox-b29450.2",2.56882227838419e-242,0.28478530669547,0.591,0.218,4.5935679982066e-238,"AT2G15310",NA,NA,"ATARFB1A","cytoplasm, Golgi apparatus, GTP binding, GTPase activity, intracellular protein transport, N-terminal protein myristoylation, vesicle-mediated transport"
"Chir05Ox-b08860.2",0,0.354345323657122,0.638,0.223,0,"AT3G44220",NA,NA,"AT3G44220.1","cytoplasm, defense response to other organism, plasmodesma"
"Chir06Ox-b16360.2",1.50733406656664e-10,0.551905339982041,0.43,0.223,2.69541477783447e-06,"AT5G23370",NA,NA,"MKD15.23","cell differentiation, cell wall organization or biogenesis, chloroplast, molecular_function, tissue development"
"Chir07Ox-b25650.2",3.00500905480818e-200,0.267797867102248,0.591,0.223,5.37355719180799e-196,"AT4G28410",NA,NA,"RSA1","amino acid metabolic process, biosynthetic process, cytoplasm, cytosol, L-tyrosine:2-oxoglutarate aminotransferase activity, pyridoxal phosphate binding, transaminase activity, tyrosine catabolic process"
"Chir01Ox-b40160.2",2.49944654242617e-111,0.359185118840156,0.567,0.225,4.46951030716648e-107,"AT1G51355",NA,NA,"SMR9","mitochondrion, molecular_function, negative regulation of mitotic nuclear division, nucleus, regulation of DNA endoreduplication, tissue development"
"Chir03Ox-b20670.2",0,0.611287964657289,0.715,0.227,0,"AT3G20640","Yes","bHLH","PFA6","DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein binding, protein dimerization activity, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"Chir05Ox-b06280.2",0,0.291245899311068,0.734,0.227,0,"AT3G28540",NA,NA,"T20D4.4","biological_process, mitochondrion, molecular_function"
"Chir07Ox-b20360.2",3.46302436703129e-73,0.25435545681054,0.513,0.228,6.19258017312535e-69,"AT4G23410",NA,NA,"AT4G23410.1","auxin-activated signaling pathway, extracellular region, organ growth, plasmodesma"
"Chir03Ox-b26790.2",7.21999271186345e-124,0.313149790696193,0.566,0.232,1.29107909673542e-119,"AT2G04795",NA,NA,NA,"molecular_function, response to oxidative stress"
"Chir01Ox-b09450.2",6.86841666779259e-175,0.333371031539638,0.612,0.234,1.22821026853467e-170,"AT1G09812",NA,NA,NA,"biological_process, molecular_function, nucleus"
